attack_type,max_iter,learning_rate,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_confidence,adv_confidence,nn1_clean_pred_class,nn1_adv_pred_class,true_class
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0004.tiff,0.005,0.003481,5658,5658,0.9189645648002625,0.8881996870040894,5658,8173,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0005.tiff,0.005,0.003634,5658,7081,0.14711610972881317,0.05424794182181358,5658,1005,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0006.tiff,0.005,0.004004,5658,5658,0.9677670001983643,0.8862044811248779,5658,7440,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0007.tiff,0.005,0.00386,5658,3636,0.7435016632080078,0.2572985887527466,5658,5718,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0008.tiff,0.010006,0.006656,5658,5658,0.9929485321044922,0.8447054624557495,5658,1655,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0009.tiff,0.005,0.004408,5658,5658,0.9863294959068298,0.8377068042755127,5658,7165,5658
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0000.tiff,0.005,0.003536,6487,6487,0.9959574341773987,0.9906702041625977,6487,1201,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0001.tiff,0.005,0.0029,6487,6487,0.9992029070854187,0.997975766658783,6487,5239,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0002.tiff,0.005,0.003168,6487,6487,0.7672508358955383,0.625386655330658,6487,1914,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0003.tiff,0.010006,0.006315,6487,6487,0.999422550201416,0.9990463852882385,6487,7973,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0004.tiff,0.010006,0.006553,6487,6487,0.9993902444839478,0.9990431666374207,6487,5239,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0005.tiff,0.005,0.004195,6487,6487,0.9965961575508118,0.9727786779403687,6487,7973,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0007.tiff,0.005,0.003468,6487,6487,0.9138747453689575,0.941248893737793,6487,5239,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0009.tiff,0.010006,0.006813,6487,6487,0.9891963005065918,0.9632958769798279,6487,1201,6487
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0000.tiff,0.005,0.003744,2148,2148,0.9915518760681152,0.9662572741508484,2148,2391,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0001.tiff,0.005,0.003983,2148,2148,0.9761861562728882,0.9607393145561218,2148,4102,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0002.tiff,0.010006,0.005984,2148,2148,0.9627086520195007,0.9194202423095703,2148,8242,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0003.tiff,0.005,0.003667,2148,2148,0.9982810020446777,0.9945808053016663,2148,2338,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0004.tiff,0.010006,0.006193,2148,2148,0.9971898198127747,0.9842325448989868,2148,2995,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0005.tiff,0.005,0.003502,2148,2148,0.9954836368560791,0.9856290221214294,2148,5455,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0006.tiff,0.015022,0.007158,2148,2148,0.9970309734344482,0.9964250922203064,2148,8242,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0007.tiff,0.010006,0.006091,2148,2148,0.999040424823761,0.9986507296562195,2148,4256,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0008.tiff,0.010006,0.006291,2148,2148,0.9930103421211243,0.9807673692703247,2148,7972,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0009.tiff,0.015022,0.00745,2148,2148,0.9458238482475281,0.8951833248138428,2148,8242,2148
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0000.tiff,0.005,0.003749,1503,1503,0.9254409670829773,0.8567485213279724,1503,823,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0001.tiff,0.005,0.003614,1503,1503,0.6656505465507507,0.45525699853897095,1503,2779,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0002.tiff,0.005,0.004122,1503,1503,0.9550155997276306,0.9402725696563721,1503,3392,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0003.tiff,0.005,0.003452,1503,1503,0.9635490775108337,0.9094058871269226,1503,6017,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0004.tiff,0.005,0.00385,1503,1503,0.9564948678016663,0.9361050724983215,1503,5078,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0005.tiff,0.005,0.004089,1503,1503,0.9162052869796753,0.7964390516281128,1503,5078,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0006.tiff,0.005,0.004164,1503,1503,0.9994117021560669,0.9986873269081116,1503,3392,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0007.tiff,0.005,0.004356,1503,1503,0.9992761015892029,0.999091625213623,1503,5078,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0008.tiff,0.005,0.003234,1503,1503,0.9819266200065613,0.9447031617164612,1503,513,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0009.tiff,0.005,0.00392,1503,1503,0.5741082429885864,0.5091635584831238,1503,3392,1503
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0000.tiff,0.005,0.00376,3281,3281,0.8097014427185059,0.7679668068885803,3281,2534,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0001.tiff,0.010006,0.006215,3281,3281,0.9913846254348755,0.9746060967445374,3281,1928,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0002.tiff,0.005,0.00401,3281,3281,0.9967823028564453,0.9842772483825684,3281,1928,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0003.tiff,0.005,0.004143,3281,3281,0.9307053089141846,0.9138717651367188,3281,1928,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0004.tiff,0.005,0.00357,3281,3281,0.9779455661773682,0.9320767521858215,3281,6877,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0005.tiff,0.005,0.003142,3281,3281,0.6736534237861633,0.6747382283210754,3281,5123,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0007.tiff,0.005,0.002928,3281,3281,0.8611589670181274,0.8302907347679138,3281,8242,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0008.tiff,0.005,0.003692,3281,3281,0.9881489872932434,0.983974039554596,3281,2914,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0009.tiff,0.005,0.003799,3281,3281,0.8444038033485413,0.7211476564407349,3281,1928,3281
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0000.tiff,0.010006,0.006217,5460,5460,0.9942187070846558,0.9631608724594116,5460,8271,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0002.tiff,0.005,0.003448,5460,5460,0.9356436133384705,0.871066689491272,5460,6779,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0003.tiff,0.005,0.003992,5460,5460,0.9925727844238281,0.9185988306999207,5460,8271,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0004.tiff,0.005,0.003429,5460,5460,0.9459232091903687,0.9140411615371704,5460,8271,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0005.tiff,0.005,0.003609,5460,5460,0.9755755066871643,0.9127104878425598,5460,6860,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0006.tiff,0.010006,0.006624,5460,5460,0.919301450252533,0.6987008452415466,5460,8271,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0008.tiff,0.005,0.00365,5460,5460,0.993529736995697,0.9788339734077454,5460,6762,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0009.tiff,0.005,0.003745,5460,5460,0.9938262104988098,0.9942194223403931,5460,8271,5460
cw_linf,10,0.01,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0001.tiff,dataset/attacks/NN1/error_generic/cw/008_n001564_Cherish_Lee/0001.tiff,0.005,0.003619,1471,1471,0.8744067549705505,0.7902973890304565,1471,5925,1471
cw_linf,10,0.01,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0003.tiff,dataset/attacks/NN1/error_generic/cw/008_n001564_Cherish_Lee/0003.tiff,0.005,0.004138,1471,1471,0.8970964550971985,0.46072787046432495,1471,3159,1471
cw_linf,10,0.01,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0004.tiff,dataset/attacks/NN1/error_generic/cw/008_n001564_Cherish_Lee/0004.tiff,0.005,0.003653,1471,1471,0.9692046642303467,0.9054914116859436,1471,3177,1471
cw_linf,10,0.01,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0005.tiff,dataset/attacks/NN1/error_generic/cw/008_n001564_Cherish_Lee/0005.tiff,0.005,0.004287,1471,1471,0.9683727025985718,0.8997513055801392,1471,3159,1471
