attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_class_confidence
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0000.tiff,0.004167,0.003139,2148,2148,0.19524432718753815
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0001.tiff,0.004167,0.003133,2148,1777,0.048599399626255035
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0002.tiff,0.004167,0.003177,2148,2148,0.3862639367580414
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0003.tiff,0.004167,0.003025,2148,2338,0.005857450421899557
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0004.tiff,0.004167,0.00327,2148,2148,0.2725944519042969
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0005.tiff,0.004167,0.003004,2148,6963,0.004902987275272608
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0006.tiff,0.004167,0.003161,2148,2148,0.4502031207084656
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0007.tiff,0.004167,0.003162,2148,2148,0.5590560436248779
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0008.tiff,0.004167,0.003121,2148,2148,0.41458871960639954
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0009.tiff,0.004167,0.003227,2148,2148,0.3956414759159088
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0000.tiff,0.004167,0.003165,1503,823,0.048446472734212875
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0001.tiff,0.004167,0.00307,1503,3115,0.031434621661901474
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0002.tiff,0.004167,0.002907,1503,2759,0.011235407553613186
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0003.tiff,0.004167,0.003162,1503,759,0.030904602259397507
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0004.tiff,0.004167,0.003371,1503,1503,0.1524714082479477
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0005.tiff,0.004167,0.003235,1503,1308,0.07812875509262085
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0006.tiff,0.004167,0.003214,1503,2198,0.011193773709237576
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0007.tiff,0.004167,0.003114,1503,1503,0.17539004981517792
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0008.tiff,0.004167,0.00319,1503,513,0.02228495106101036
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0009.tiff,0.004167,0.002899,1503,3588,1.2019436326227151e-05
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0000.tiff,0.004167,0.003081,3281,518,0.000757685920689255
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0001.tiff,0.004167,0.003249,3281,3281,0.2577241063117981
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0002.tiff,0.004167,0.002999,3281,8552,0.010804683901369572
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0003.tiff,0.004167,0.002954,3281,199,0.01139030884951353
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0004.tiff,0.004167,0.00299,3281,7960,1.594048626429867e-06
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0005.tiff,0.004167,0.003118,3281,5585,0.0018604033393785357
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0006.tiff,0.004167,0.002934,3281,8095,0.00014686075155623257
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0007.tiff,0.004167,0.002832,3281,3171,9.156378837360535e-06
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0008.tiff,0.004167,0.003217,3281,1836,0.019361238926649094
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0009.tiff,0.004167,0.003189,3281,3281,0.0893939733505249
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0000.tiff,0.004167,0.003247,5460,5460,0.3602127134799957
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0002.tiff,0.004167,0.003276,5460,7066,0.0017225035699084401
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0003.tiff,0.004167,0.003163,5460,8271,0.0077934954315423965
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0004.tiff,0.004167,0.003242,5460,7751,0.009755004197359085
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0005.tiff,0.004167,0.003173,5460,3774,0.003636229084804654
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0006.tiff,0.004167,0.003165,5460,7607,0.07884102314710617
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0008.tiff,0.004167,0.003191,5460,698,0.007264255546033382
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0009.tiff,0.004167,0.003229,5460,5460,0.1990261971950531
bim_error_generic,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0001.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/008_n001564_Cherish_Lee/0001.tiff,0.004167,0.00289,1471,5331,1.1863578038173728e-05
bim_error_generic,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0003.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/008_n001564_Cherish_Lee/0003.tiff,0.004167,0.003135,1471,1358,0.0032937179785221815
bim_error_generic,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/008_n001564_Cherish_Lee/0004.tiff,0.004167,0.003288,1471,3177,0.004432487301528454
bim_error_generic,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/008_n001564_Cherish_Lee/0005.tiff,0.004167,0.003174,1471,3159,0.04297632724046707
bim_error_generic,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0007.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/008_n001564_Cherish_Lee/0007.tiff,0.004167,0.003122,1471,7582,0.0007356774876825511
bim_error_generic,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0009.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/008_n001564_Cherish_Lee/0009.tiff,0.004167,0.003259,1471,3159,0.009527714923024178
bim_error_generic,0.025,False,none,-1,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/009_n007934_Sergio_van_Dijk/0000.tiff,0.004167,0.003054,7379,31,0.005086661782115698
bim_error_generic,0.025,False,none,-1,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0001.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/009_n007934_Sergio_van_Dijk/0001.tiff,0.004167,0.003054,7379,3601,0.0045229909010231495
