attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_class_confidence
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/004_n002295_Drake/0001.jpg,0.025,0.024982,3894,3894,0.007732543628662825
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/004_n002295_Drake/0002.jpg,0.025,0.02499,3894,3894,0.007979185320436954
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/004_n002295_Drake/0003.jpg,0.025,0.025,3894,3894,0.007688025012612343
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/004_n002295_Drake/0004.jpg,0.025,0.024763,3894,3894,0.007946092635393143
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/004_n002295_Drake/0005.jpg,0.025,0.024999,3894,3894,0.007857564836740494
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/004_n002295_Drake/0006.jpg,0.025,0.024551,3894,3894,0.007137624081224203
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/004_n002295_Drake/0007.jpg,0.025,0.024731,3894,3894,0.007565341889858246
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/004_n002295_Drake/0008.jpg,0.025,0.02494,3894,3894,0.007609365973621607
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/004_n002295_Drake/0009.jpg,0.025,0.024801,3894,3894,0.0076247830875217915
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0000.jpg,0.025,0.024952,3894,3894,0.0079496456310153
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0001.jpg,0.025,0.024357,3894,3894,0.007324710488319397
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0002.jpg,0.025,0.024716,3894,3894,0.007638936396688223
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0003.jpg,0.025,0.024963,3894,3894,0.007860394194722176
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0004.jpg,0.025,0.024908,3894,3894,0.006151735316962004
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0005.jpg,0.025,0.024987,3894,3894,0.007899884134531021
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0006.jpg,0.025,0.024996,3894,3894,0.00736113078892231
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0007.jpg,0.025,0.025,3894,3894,0.008369498886168003
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0008.jpg,0.025,0.024998,3894,3894,0.007773288059979677
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0009.jpg,0.025,0.024996,3894,3894,0.008389029651880264
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0000.jpg,0.025,0.02499,3894,3894,0.008036463521420956
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0001.jpg,0.025,0.024891,3894,3894,0.007537515833973885
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0002.jpg,0.025,0.024954,3894,3894,0.008312159217894077
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0003.jpg,0.025,0.02499,3894,3894,0.008345093578100204
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0004.jpg,0.025,0.024956,3894,3894,0.008471176959574223
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0005.jpg,0.025,0.024577,3894,3894,0.007085466291755438
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0006.jpg,0.025,0.025,3894,3894,0.0083117401227355
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0007.jpg,0.025,0.024395,3894,3894,0.008567715995013714
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0008.jpg,0.025,0.024921,3894,3894,0.007714665494859219
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0009.jpg,0.025,0.024976,3894,3894,0.007894422858953476
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0000.jpg,0.025,0.024616,3894,3894,0.007851635105907917
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0002.jpg,0.025,0.024871,3894,3894,0.008217326365411282
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0003.jpg,0.025,0.025,3894,3894,0.008398378267884254
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0004.jpg,0.025,0.024794,3894,3894,0.007989180274307728
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0005.jpg,0.025,0.024865,3894,3894,0.008377430960536003
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0006.jpg,0.025,0.024996,3894,3894,0.008398491889238358
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0008.jpg,0.025,0.024969,3894,3894,0.008008635602891445
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0009.jpg,0.025,0.024967,3894,3894,0.00816360954195261
fgsm,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/008_n001564_Cherish_Lee/0001.jpg,0.025,0.024619,3894,3894,0.008260725997388363
fgsm,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0003.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/008_n001564_Cherish_Lee/0003.jpg,0.025,0.025,3894,3894,0.008319367654621601
fgsm,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/008_n001564_Cherish_Lee/0004.jpg,0.025,0.024901,3894,3894,0.007739032618701458
fgsm,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/008_n001564_Cherish_Lee/0005.jpg,0.025,0.025,3894,3894,0.008349334821105003
fgsm,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0007.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/008_n001564_Cherish_Lee/0007.jpg,0.025,0.024999,3894,3894,0.008283632807433605
fgsm,0.025,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/008_n001564_Cherish_Lee/0009.jpg,0.025,0.025,3894,3894,0.008027374744415283
fgsm,0.025,False,none,-1,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0000.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/009_n007934_Sergio_van_Dijk/0000.jpg,0.025,0.024829,3894,3894,0.007751039694994688
fgsm,0.025,False,none,-1,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/009_n007934_Sergio_van_Dijk/0001.jpg,0.025,0.024823,3894,3894,0.008158599026501179
fgsm,0.025,False,none,-1,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_025/009_n007934_Sergio_van_Dijk/0002.jpg,0.025,0.024906,3894,3894,0.008387107402086258
