attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,clean_true_class_confidence,adv_true_class_confidence,clean_correct_nn2,adv_correct_nn2,prediction_changed_nn2,transfer_success_nn2
pgd_error_generic,0.001,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/001_n002771_Felix_Neureuther/0004.tiff,0.001,0.000862,2585,2585,2585,0.9938969016075134,0.9914006590843201,1,1,0,0
pgd_error_generic,0.001,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/001_n002771_Felix_Neureuther/0005.tiff,0.001,0.000858,2585,2585,2585,0.844613790512085,0.7711808085441589,1,1,0,0
pgd_error_generic,0.001,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0006.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/001_n002771_Felix_Neureuther/0006.tiff,0.001,0.000871,2585,2585,2585,0.9929797053337097,0.9904460906982422,1,1,0,0
pgd_error_generic,0.001,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/001_n002771_Felix_Neureuther/0008.tiff,0.001,0.000861,2585,2585,2585,0.9934292435646057,0.9926424622535706,1,1,0,0
pgd_error_generic,0.001,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/001_n002771_Felix_Neureuther/0009.tiff,0.001,0.000865,2585,2585,2585,0.982689380645752,0.9791873693466187,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0000.tiff,0.001,0.000853,5658,5658,5658,0.9899425506591797,0.9849185943603516,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0001.tiff,0.001,0.000861,5658,5658,5658,0.9708054065704346,0.9560723900794983,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0002.tiff,0.001,0.000874,5658,5658,5658,0.8913958668708801,0.8675381541252136,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0004.tiff,0.001,0.000854,5658,5658,5658,0.9485985636711121,0.944098174571991,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0005.tiff,0.001,0.000854,5658,1005,1005,0.01855415850877762,0.012545806355774403,0,0,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0006.tiff,0.001,0.00084,5658,5658,5658,0.9823968410491943,0.9797043800354004,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0007.tiff,0.001,0.000836,5658,5658,5658,0.6811222434043884,0.4183241128921509,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0008.tiff,0.001,0.000864,5658,5658,5658,0.9867624640464783,0.983957052230835,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0009.tiff,0.001,0.000861,5658,5658,5658,0.9974929094314575,0.9949890971183777,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0000.tiff,0.001,0.000867,6487,6487,6487,0.9940548539161682,0.9921684861183167,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0001.tiff,0.001,0.000841,6487,6487,6487,0.9886112809181213,0.9830127358436584,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0002.tiff,0.001,0.000844,6487,6487,6487,0.8646792769432068,0.8328287601470947,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0003.tiff,0.001,0.000866,6487,6487,6487,0.998881995677948,0.9987792372703552,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0004.tiff,0.001,0.000853,6487,6487,6487,0.9947380423545837,0.9936674237251282,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0005.tiff,0.001,0.000855,6487,6487,6487,0.9986410737037659,0.9979415535926819,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0007.tiff,0.001,0.000819,6487,6487,6487,0.9645437598228455,0.9615665078163147,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0009.tiff,0.001,0.000864,6487,6487,6487,0.994025707244873,0.9930001497268677,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0000.tiff,0.001,0.00086,2148,2148,2148,0.9985609650611877,0.9981462955474854,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0001.tiff,0.001,0.000857,2148,2148,2148,0.9750396013259888,0.9697136878967285,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0002.tiff,0.001,0.000862,2148,2148,2148,0.9944735169410706,0.9934940934181213,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0003.tiff,0.001,0.000852,2148,2148,2148,0.9895757436752319,0.9862936735153198,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0004.tiff,0.001,0.000863,2148,2148,2148,0.9945935606956482,0.9931765794754028,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0005.tiff,0.001,0.000851,2148,2148,2148,0.9030477404594421,0.8855403065681458,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0006.tiff,0.001,0.000855,2148,2148,2148,0.9966989159584045,0.9963386058807373,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0007.tiff,0.001,0.00086,2148,2148,2148,0.994520902633667,0.994085431098938,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0008.tiff,0.001,0.000864,2148,2148,2148,0.9887937903404236,0.98729008436203,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0009.tiff,0.001,0.000866,2148,2148,2148,0.9965749382972717,0.9960175156593323,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0000.tiff,0.001,0.000858,1503,1503,1503,0.9598080515861511,0.9484167695045471,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0001.tiff,0.001,0.000853,1503,1503,1503,0.4361981749534607,0.398496150970459,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0002.tiff,0.001,0.000839,1503,1503,1503,0.9093050956726074,0.8943712115287781,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0003.tiff,0.001,0.000865,1503,1503,1503,0.630693793296814,0.6013231873512268,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0004.tiff,0.001,0.000878,1503,1503,1503,0.8295800685882568,0.7965081334114075,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0005.tiff,0.001,0.000868,1503,1503,1503,0.7491530179977417,0.6709229946136475,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0006.tiff,0.001,0.000865,1503,1503,1503,0.9910160303115845,0.9897879362106323,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0007.tiff,0.001,0.000856,1503,1503,1503,0.9942552447319031,0.993261992931366,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0008.tiff,0.001,0.00086,1503,1503,1503,0.915156900882721,0.8930696845054626,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0009.tiff,0.001,0.000842,1503,1503,1503,0.5773392915725708,0.5251689553260803,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0000.tiff,0.001,0.00086,3281,3281,3281,0.8947374224662781,0.8772858381271362,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0001.tiff,0.001,0.000863,3281,3281,3281,0.9947748184204102,0.9943400025367737,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0002.tiff,0.001,0.000848,3281,3281,3281,0.9116744995117188,0.8876341581344604,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0003.tiff,0.001,0.000854,3281,3281,3281,0.9718402028083801,0.963869571685791,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0004.tiff,0.001,0.000842,3281,3281,3281,0.8206740021705627,0.7524786591529846,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0005.tiff,0.001,0.000861,3281,2052,2052,0.19404122233390808,0.170425146818161,0,0,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0006.tiff,0.001,0.000842,3281,1928,1928,0.1440604329109192,0.12012757360935211,0,0,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0007.tiff,0.001,0.000834,3281,3281,3281,0.9454699158668518,0.9365482330322266,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0008.tiff,0.001,0.000865,3281,3281,3281,0.9813149571418762,0.9790067076683044,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0009.tiff,0.001,0.000867,3281,3281,3281,0.9322899580001831,0.9176503419876099,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0000.tiff,0.001,0.000868,5460,5460,5460,0.9787886142730713,0.9759112596511841,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0002.tiff,0.001,0.000867,5460,5460,5460,0.9612586498260498,0.9452293515205383,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0003.tiff,0.001,0.000865,5460,5460,5460,0.9902779459953308,0.9850517511367798,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0004.tiff,0.001,0.000866,5460,5460,5460,0.7947314977645874,0.7563287615776062,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0005.tiff,0.001,0.000859,5460,5460,5460,0.8517308831214905,0.8072540760040283,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0006.tiff,0.001,0.000863,5460,5460,5460,0.9943377375602722,0.9930771589279175,1,1,0,0
