attack_type,overshoot,max_iter,nb_grads,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_confidence,adv_confidence
deepfool,0.15,5,3,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0000.jpg,dataset/attacks/error_generic/deepfool/samples/001_n002771_Felix_Neureuther/0000.jpg,0.060284,0.00166,2585,2585,0.781892716884613,0.24016879498958588
deepfool,0.15,5,3,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0001.jpg,dataset/attacks/error_generic/deepfool/samples/001_n002771_Felix_Neureuther/0001.jpg,0.004015,0.000204,2585,4240,0.2599792778491974,0.1364171802997589
deepfool,0.15,5,3,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0002.jpg,dataset/attacks/error_generic/deepfool/samples/001_n002771_Felix_Neureuther/0002.jpg,0.024639,0.000893,2585,5566,0.8414861559867859,0.32084089517593384
deepfool,0.15,5,3,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0003.jpg,dataset/attacks/error_generic/deepfool/samples/001_n002771_Felix_Neureuther/0003.jpg,0.042776,0.001454,2585,2585,0.8798207640647888,0.28817230463027954
deepfool,0.15,5,3,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0004.jpg,dataset/attacks/error_generic/deepfool/samples/001_n002771_Felix_Neureuther/0004.jpg,0.017441,0.000593,2585,2349,0.7944785356521606,0.23921723663806915
deepfool,0.15,5,3,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0005.jpg,dataset/attacks/error_generic/deepfool/samples/001_n002771_Felix_Neureuther/0005.jpg,0.009115,0.000324,2585,8053,0.3548942804336548,0.1277625858783722
deepfool,0.15,5,3,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0006.jpg,dataset/attacks/error_generic/deepfool/samples/001_n002771_Felix_Neureuther/0006.jpg,0.037498,0.000929,2585,2585,0.6806789040565491,0.11203474551439285
deepfool,0.15,5,3,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.jpg,dataset/attacks/error_generic/deepfool/samples/001_n002771_Felix_Neureuther/0008.jpg,0.026338,0.001178,2585,2585,0.7829031944274902,0.17534175515174866
deepfool,0.15,5,3,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.jpg,dataset/attacks/error_generic/deepfool/samples/001_n002771_Felix_Neureuther/0009.jpg,0.017948,0.000906,2585,2585,0.7765594720840454,0.2204059213399887
deepfool,0.15,5,3,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.jpg,dataset/attacks/error_generic/deepfool/samples/002_n006115_Mike_Posner/0000.jpg,0.042991,0.001005,5658,5658,0.9347774982452393,0.29025083780288696
deepfool,0.15,5,3,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.jpg,dataset/attacks/error_generic/deepfool/samples/002_n006115_Mike_Posner/0001.jpg,0.006464,0.000267,5658,1646,0.28603994846343994,0.11343329399824142
deepfool,0.15,5,3,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.jpg,dataset/attacks/error_generic/deepfool/samples/002_n006115_Mike_Posner/0002.jpg,0.025983,0.001147,5658,5658,0.5239503979682922,0.16244827210903168
deepfool,0.15,5,3,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.jpg,dataset/attacks/error_generic/deepfool/samples/002_n006115_Mike_Posner/0004.jpg,0.012221,0.00067,5658,5658,0.7059974074363708,0.23288528621196747
deepfool,0.15,5,3,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.jpg,dataset/attacks/error_generic/deepfool/samples/002_n006115_Mike_Posner/0005.jpg,0.000395,2.5e-05,5658,1005,0.07284783571958542,0.05993512645363808
deepfool,0.15,5,3,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.jpg,dataset/attacks/error_generic/deepfool/samples/002_n006115_Mike_Posner/0006.jpg,0.025162,0.000704,5658,5658,0.8961252570152283,0.3923989534378052
deepfool,0.15,5,3,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.jpg,dataset/attacks/error_generic/deepfool/samples/002_n006115_Mike_Posner/0007.jpg,0.004004,0.00015,5658,5658,0.23251301050186157,0.12139918655157089
deepfool,0.15,5,3,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.jpg,dataset/attacks/error_generic/deepfool/samples/002_n006115_Mike_Posner/0008.jpg,0.032008,0.001724,5658,5658,0.9189106822013855,0.3255389332771301
deepfool,0.15,5,3,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.jpg,dataset/attacks/error_generic/deepfool/samples/002_n006115_Mike_Posner/0009.jpg,0.017118,0.000861,5658,7165,0.9259229302406311,0.2967502772808075
deepfool,0.15,5,3,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.jpg,dataset/attacks/error_generic/deepfool/samples/003_n006980_Philip_Michael_Thomas/0000.jpg,0.024784,0.001201,6487,6487,0.597952127456665,0.21941354870796204
deepfool,0.15,5,3,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.jpg,dataset/attacks/error_generic/deepfool/samples/003_n006980_Philip_Michael_Thomas/0001.jpg,0.009304,0.0004,6487,6487,0.5359561443328857,0.25011754035949707
deepfool,0.15,5,3,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.jpg,dataset/attacks/error_generic/deepfool/samples/003_n006980_Philip_Michael_Thomas/0002.jpg,0.002824,0.000106,6487,1914,0.15224841237068176,0.1135624572634697
deepfool,0.15,5,3,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.jpg,dataset/attacks/error_generic/deepfool/samples/003_n006980_Philip_Michael_Thomas/0003.jpg,0.035578,0.002171,6487,6487,0.8790330290794373,0.45197296142578125
deepfool,0.15,5,3,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.jpg,dataset/attacks/error_generic/deepfool/samples/003_n006980_Philip_Michael_Thomas/0004.jpg,0.0536,0.001279,6487,6487,0.8288924694061279,0.36204472184181213
deepfool,0.15,5,3,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.jpg,dataset/attacks/error_generic/deepfool/samples/003_n006980_Philip_Michael_Thomas/0005.jpg,0.011824,0.000572,6487,328,0.6146087646484375,0.12291748076677322
deepfool,0.15,5,3,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.jpg,dataset/attacks/error_generic/deepfool/samples/003_n006980_Philip_Michael_Thomas/0007.jpg,0.009944,0.000286,6487,6926,0.635378897190094,0.08762753009796143
deepfool,0.15,5,3,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.jpg,dataset/attacks/error_generic/deepfool/samples/003_n006980_Philip_Michael_Thomas/0009.jpg,0.048431,0.001826,6487,6487,0.741702139377594,0.23436982929706573
deepfool,0.15,5,3,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.jpg,dataset/attacks/error_generic/deepfool/samples/004_n002295_Drake/0000.jpg,0.045115,0.00144,2148,2148,0.9134259819984436,0.35175541043281555
deepfool,0.15,5,3,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.jpg,dataset/attacks/error_generic/deepfool/samples/004_n002295_Drake/0001.jpg,0.023123,0.001311,2148,2148,0.8657935857772827,0.36834681034088135
deepfool,0.15,5,3,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.jpg,dataset/attacks/error_generic/deepfool/samples/004_n002295_Drake/0002.jpg,0.046711,0.002424,2148,2148,0.8581961989402771,0.27424418926239014
deepfool,0.15,5,3,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.jpg,dataset/attacks/error_generic/deepfool/samples/004_n002295_Drake/0003.jpg,0.014584,0.000619,2148,2338,0.8481776118278503,0.22866930067539215
deepfool,0.15,5,3,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.jpg,dataset/attacks/error_generic/deepfool/samples/004_n002295_Drake/0004.jpg,0.040645,0.001823,2148,2148,0.878358006477356,0.3041841983795166
deepfool,0.15,5,3,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.jpg,dataset/attacks/error_generic/deepfool/samples/004_n002295_Drake/0005.jpg,0.011122,0.000667,2148,2148,0.7379452586174011,0.28427132964134216
deepfool,0.15,5,3,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.jpg,dataset/attacks/error_generic/deepfool/samples/004_n002295_Drake/0006.jpg,0.064139,0.002687,2148,2148,0.9369754195213318,0.4599360525608063
deepfool,0.15,5,3,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.jpg,dataset/attacks/error_generic/deepfool/samples/004_n002295_Drake/0007.jpg,0.054139,0.002114,2148,2148,0.9138765335083008,0.36409899592399597
deepfool,0.15,5,3,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.jpg,dataset/attacks/error_generic/deepfool/samples/004_n002295_Drake/0008.jpg,0.038321,0.002803,2148,2148,0.8673787117004395,0.26691463589668274
deepfool,0.15,5,3,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/error_generic/deepfool/samples/004_n002295_Drake/0009.jpg,0.050317,0.002595,2148,2148,0.869696319103241,0.2916722893714905
deepfool,0.15,5,3,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.jpg,dataset/attacks/error_generic/deepfool/samples/005_n001597_Chris_Duhon/0000.jpg,0.024432,0.000939,1503,1503,0.5148672461509705,0.19179776310920715
deepfool,0.15,5,3,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.jpg,dataset/attacks/error_generic/deepfool/samples/005_n001597_Chris_Duhon/0001.jpg,0.01904,0.000875,1503,1503,0.7081024050712585,0.3310755491256714
deepfool,0.15,5,3,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.jpg,dataset/attacks/error_generic/deepfool/samples/005_n001597_Chris_Duhon/0002.jpg,0.008973,0.000509,1503,3392,0.748360276222229,0.3108336329460144
deepfool,0.15,5,3,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.jpg,dataset/attacks/error_generic/deepfool/samples/005_n001597_Chris_Duhon/0003.jpg,0.010417,0.00052,1503,6017,0.43503957986831665,0.24576734006404877
deepfool,0.15,5,3,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.jpg,dataset/attacks/error_generic/deepfool/samples/005_n001597_Chris_Duhon/0004.jpg,0.023418,0.001228,1503,1503,0.6655315160751343,0.356320858001709
deepfool,0.15,5,3,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.jpg,dataset/attacks/error_generic/deepfool/samples/005_n001597_Chris_Duhon/0005.jpg,0.022117,0.00072,1503,1503,0.6112951040267944,0.28437092900276184
deepfool,0.15,5,3,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.jpg,dataset/attacks/error_generic/deepfool/samples/005_n001597_Chris_Duhon/0006.jpg,0.018856,0.000937,1503,1503,0.7028012275695801,0.1848514974117279
deepfool,0.15,5,3,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.jpg,dataset/attacks/error_generic/deepfool/samples/005_n001597_Chris_Duhon/0007.jpg,0.025202,0.000994,1503,1308,0.8393996953964233,0.3218453526496887
deepfool,0.15,5,3,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.jpg,dataset/attacks/error_generic/deepfool/samples/005_n001597_Chris_Duhon/0008.jpg,0.007282,0.000451,1503,513,0.4411878287792206,0.24793410301208496
deepfool,0.15,5,3,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.jpg,dataset/attacks/error_generic/deepfool/samples/005_n001597_Chris_Duhon/0009.jpg,0.003579,0.000143,1503,3392,0.17795898020267487,0.08805321156978607
deepfool,0.15,5,3,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.jpg,dataset/attacks/error_generic/deepfool/samples/006_n003512_H_ctor_Mancilla/0000.jpg,0.008324,0.000412,3281,2534,0.4575504958629608,0.12000302970409393
deepfool,0.15,5,3,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.jpg,dataset/attacks/error_generic/deepfool/samples/006_n003512_H_ctor_Mancilla/0001.jpg,0.044399,0.00176,3281,3281,0.899105429649353,0.448039710521698
deepfool,0.15,5,3,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.jpg,dataset/attacks/error_generic/deepfool/samples/006_n003512_H_ctor_Mancilla/0002.jpg,0.025941,0.001072,3281,3281,0.9312587976455688,0.22296249866485596
deepfool,0.15,5,3,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.jpg,dataset/attacks/error_generic/deepfool/samples/006_n003512_H_ctor_Mancilla/0003.jpg,0.017261,0.000914,3281,3281,0.7660112380981445,0.3118923306465149
deepfool,0.15,5,3,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.jpg,dataset/attacks/error_generic/deepfool/samples/006_n003512_H_ctor_Mancilla/0004.jpg,0.003966,0.00019,3281,6904,0.21557271480560303,0.06903661787509918
deepfool,0.15,5,3,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.jpg,dataset/attacks/error_generic/deepfool/samples/006_n003512_H_ctor_Mancilla/0005.jpg,0.025755,0.000748,3281,3281,0.6040686964988708,0.16244184970855713
deepfool,0.15,5,3,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.jpg,dataset/attacks/error_generic/deepfool/samples/006_n003512_H_ctor_Mancilla/0006.jpg,0.009462,0.000378,3281,1928,0.6315930485725403,0.28224754333496094
deepfool,0.15,5,3,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.jpg,dataset/attacks/error_generic/deepfool/samples/006_n003512_H_ctor_Mancilla/0007.jpg,0.001056,2.5e-05,3281,3281,0.08047135919332504,0.07868199795484543
deepfool,0.15,5,3,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.jpg,dataset/attacks/error_generic/deepfool/samples/006_n003512_H_ctor_Mancilla/0008.jpg,0.018896,0.000917,3281,3281,0.8527097702026367,0.3524812161922455
deepfool,0.15,5,3,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.jpg,dataset/attacks/error_generic/deepfool/samples/006_n003512_H_ctor_Mancilla/0009.jpg,0.030863,0.001214,3281,3281,0.8624908924102783,0.4245506525039673
deepfool,0.15,5,3,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.jpg,dataset/attacks/error_generic/deepfool/samples/007_n005908_Meera_Jasmine/0000.jpg,0.03604,0.001463,5460,5460,0.8917007446289062,0.44342994689941406
deepfool,0.15,5,3,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.jpg,dataset/attacks/error_generic/deepfool/samples/007_n005908_Meera_Jasmine/0002.jpg,0.0144,0.000394,5460,6779,0.4150954484939575,0.1187824085354805
deepfool,0.15,5,3,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.jpg,dataset/attacks/error_generic/deepfool/samples/007_n005908_Meera_Jasmine/0003.jpg,0.005732,0.000188,5460,8271,0.4970237612724304,0.26589512825012207
deepfool,0.15,5,3,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.jpg,dataset/attacks/error_generic/deepfool/samples/007_n005908_Meera_Jasmine/0004.jpg,0.018266,0.000679,5460,7751,0.5803971886634827,0.16634544730186462
deepfool,0.15,5,3,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.jpg,dataset/attacks/error_generic/deepfool/samples/007_n005908_Meera_Jasmine/0005.jpg,0.01483,0.000546,5460,6860,0.697350800037384,0.21563135087490082
deepfool,0.15,5,3,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.jpg,dataset/attacks/error_generic/deepfool/samples/007_n005908_Meera_Jasmine/0006.jpg,0.021627,0.001207,5460,5460,0.797855019569397,0.33914729952812195
deepfool,0.15,5,3,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.jpg,dataset/attacks/error_generic/deepfool/samples/007_n005908_Meera_Jasmine/0008.jpg,0.018323,0.000537,5460,6762,0.657891035079956,0.18713043630123138
deepfool,0.15,5,3,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.jpg,dataset/attacks/error_generic/deepfool/samples/007_n005908_Meera_Jasmine/0009.jpg,0.02474,0.001132,5460,5460,0.8524681329727173,0.4574688971042633
deepfool,0.15,5,3,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0001.jpg,dataset/attacks/error_generic/deepfool/samples/008_n001564_Cherish_Lee/0001.jpg,0.000224,7e-06,1471,1471,0.09170380979776382,0.0904562920331955
deepfool,0.15,5,3,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0003.jpg,dataset/attacks/error_generic/deepfool/samples/008_n001564_Cherish_Lee/0003.jpg,0.016119,0.000304,1471,3159,0.4468541145324707,0.17063315212726593
deepfool,0.15,5,3,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0004.jpg,dataset/attacks/error_generic/deepfool/samples/008_n001564_Cherish_Lee/0004.jpg,0.013303,0.000581,1471,3177,0.6639739274978638,0.2234482765197754
deepfool,0.15,5,3,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0005.jpg,dataset/attacks/error_generic/deepfool/samples/008_n001564_Cherish_Lee/0005.jpg,0.029077,0.000558,1471,3159,0.7777698040008545,0.3065231740474701
deepfool,0.15,5,3,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0007.jpg,dataset/attacks/error_generic/deepfool/samples/008_n001564_Cherish_Lee/0007.jpg,0.005006,0.000213,1471,7582,0.32222896814346313,0.14664226770401
deepfool,0.15,5,3,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0009.jpg,dataset/attacks/error_generic/deepfool/samples/008_n001564_Cherish_Lee/0009.jpg,0.015595,0.000322,1471,3159,0.4771575927734375,0.20434807240962982
