attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,target_confidence
pgd,0.01,True,random,2559,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/002_n006115_Mike_Posner/0009.jpg,0.01,0.006821,5658,2559,0.21310025453567505
pgd,0.01,True,random,2842,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/003_n006980_Philip_Michael_Thomas/0000.jpg,0.01,0.007257,6487,6487,0.013728081248700619
pgd,0.01,True,random,5743,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/003_n006980_Philip_Michael_Thomas/0001.jpg,0.01,0.006888,6487,5743,0.07944107800722122
pgd,0.01,True,random,3322,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/003_n006980_Philip_Michael_Thomas/0002.jpg,0.01,0.006825,6487,3322,0.3636573553085327
pgd,0.01,True,random,7004,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/003_n006980_Philip_Michael_Thomas/0003.jpg,0.01,0.007202,6487,6487,0.006730204448103905
pgd,0.01,True,random,7829,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/003_n006980_Philip_Michael_Thomas/0004.jpg,0.01,0.007311,6487,6487,0.00040329372859559953
pgd,0.01,True,random,1843,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/003_n006980_Philip_Michael_Thomas/0005.jpg,0.01,0.006749,6487,1843,0.10478182137012482
pgd,0.01,True,random,8217,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/003_n006980_Philip_Michael_Thomas/0007.jpg,0.01,0.006028,6487,8217,0.6824570298194885
pgd,0.01,True,random,4065,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/003_n006980_Philip_Michael_Thomas/0009.jpg,0.01,0.007223,6487,6487,0.0013225543079897761
pgd,0.01,True,random,5442,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/004_n002295_Drake/0000.jpg,0.01,0.007106,2148,2148,0.005096860695630312
pgd,0.01,True,random,2244,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/004_n002295_Drake/0001.jpg,0.01,0.007076,2148,2244,0.18771584331989288
pgd,0.01,True,random,1440,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/004_n002295_Drake/0002.jpg,0.01,0.00733,2148,2148,0.045943859964609146
pgd,0.01,True,random,831,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/004_n002295_Drake/0003.jpg,0.01,0.006667,2148,831,0.8164359331130981
pgd,0.01,True,random,7402,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/004_n002295_Drake/0004.jpg,0.01,0.007342,2148,2148,0.000863690278492868
pgd,0.01,True,random,6346,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/004_n002295_Drake/0005.jpg,0.01,0.006999,2148,6346,0.24426110088825226
pgd,0.01,True,random,7432,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/004_n002295_Drake/0006.jpg,0.01,0.00734,2148,2148,0.0011139229172840714
pgd,0.01,True,random,6967,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/004_n002295_Drake/0007.jpg,0.01,0.007402,2148,2148,0.07004236429929733
pgd,0.01,True,random,6730,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/004_n002295_Drake/0008.jpg,0.01,0.007331,2148,2148,0.06474468111991882
pgd,0.01,True,random,7736,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/004_n002295_Drake/0009.jpg,0.01,0.007216,2148,2148,0.0022041802294552326
pgd,0.01,True,random,8389,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/005_n001597_Chris_Duhon/0000.jpg,0.01,0.007179,1503,1504,0.001982411602512002
pgd,0.01,True,random,3094,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/005_n001597_Chris_Duhon/0001.jpg,0.01,0.007044,1503,94,0.0006899750442244112
pgd,0.01,True,random,632,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/005_n001597_Chris_Duhon/0002.jpg,0.01,0.006623,1503,1503,0.005201729014515877
pgd,0.01,True,random,8096,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/005_n001597_Chris_Duhon/0003.jpg,0.01,0.007217,1503,1503,0.0015739990631118417
pgd,0.01,True,random,2014,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/005_n001597_Chris_Duhon/0004.jpg,0.01,0.00743,1503,1503,0.008465070277452469
pgd,0.01,True,random,1078,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/005_n001597_Chris_Duhon/0005.jpg,0.01,0.007306,1503,1503,0.00989886000752449
pgd,0.01,True,random,1209,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/005_n001597_Chris_Duhon/0006.jpg,0.01,0.006776,1503,1209,0.19468502700328827
pgd,0.01,True,random,608,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/005_n001597_Chris_Duhon/0007.jpg,0.01,0.007,1503,608,0.0910600945353508
pgd,0.01,True,random,891,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/005_n001597_Chris_Duhon/0008.jpg,0.01,0.007034,1503,1503,0.023496214300394058
pgd,0.01,True,random,1149,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/005_n001597_Chris_Duhon/0009.jpg,0.01,0.006552,1503,1149,0.4658471941947937
pgd,0.01,True,random,3345,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/006_n003512_H_ctor_Mancilla/0000.jpg,0.01,0.007093,3281,3345,0.05111003667116165
pgd,0.01,True,random,7956,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/006_n003512_H_ctor_Mancilla/0001.jpg,0.01,0.007454,3281,3281,0.056559402495622635
pgd,0.01,True,random,5616,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/006_n003512_H_ctor_Mancilla/0002.jpg,0.01,0.006858,3281,3901,0.0033785575069487095
pgd,0.01,True,random,7353,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/006_n003512_H_ctor_Mancilla/0003.jpg,0.01,0.006982,3281,3578,0.013926181942224503
pgd,0.01,True,random,1485,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/006_n003512_H_ctor_Mancilla/0004.jpg,0.01,0.006784,3281,1485,0.4747806191444397
pgd,0.01,True,random,2934,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/006_n003512_H_ctor_Mancilla/0005.jpg,0.01,0.006934,3281,2934,0.15937142074108124
pgd,0.01,True,random,3474,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/006_n003512_H_ctor_Mancilla/0006.jpg,0.01,0.006666,3281,3474,0.6393360495567322
pgd,0.01,True,random,1168,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/006_n003512_H_ctor_Mancilla/0007.jpg,0.01,0.006649,3281,1168,0.03379594907164574
pgd,0.01,True,random,5157,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/006_n003512_H_ctor_Mancilla/0008.jpg,0.01,0.00702,3281,5157,0.25144147872924805
pgd,0.01,True,random,759,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/006_n003512_H_ctor_Mancilla/0009.jpg,0.01,0.007172,3281,759,0.1816311925649643
pgd,0.01,True,random,582,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/007_n005908_Meera_Jasmine/0000.jpg,0.01,0.007313,5460,582,0.2884368598461151
pgd,0.01,True,random,1348,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/007_n005908_Meera_Jasmine/0002.jpg,0.01,0.007146,5460,1348,0.17489436268806458
pgd,0.01,True,random,2016,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/007_n005908_Meera_Jasmine/0003.jpg,0.01,0.006952,5460,6982,0.01986742950975895
pgd,0.01,True,random,3442,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/007_n005908_Meera_Jasmine/0004.jpg,0.01,0.007312,5460,3726,0.0022887843661010265
pgd,0.01,True,random,753,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/007_n005908_Meera_Jasmine/0005.jpg,0.01,0.007041,5460,753,0.09405077993869781
pgd,0.01,True,random,5231,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/007_n005908_Meera_Jasmine/0006.jpg,0.01,0.006972,5460,5460,0.02231411263346672
pgd,0.01,True,random,8222,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/007_n005908_Meera_Jasmine/0008.jpg,0.01,0.007135,5460,8222,0.31959429383277893
pgd,0.01,True,random,575,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/007_n005908_Meera_Jasmine/0009.jpg,0.01,0.0074,5460,5460,5.8009034546557814e-05
pgd,0.01,True,random,6904,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0001.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/008_n001564_Cherish_Lee/0001.jpg,0.01,0.006724,1471,6904,0.13247379660606384
pgd,0.01,True,random,4783,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0003.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/008_n001564_Cherish_Lee/0003.jpg,0.01,0.007086,1471,4783,0.2826439142227173
pgd,0.01,True,random,3029,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0004.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/008_n001564_Cherish_Lee/0004.jpg,0.01,0.007157,1471,1471,0.004269749857485294
pgd,0.01,True,random,4214,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0005.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/008_n001564_Cherish_Lee/0005.jpg,0.01,0.007131,1471,3159,0.0036605270579457283
pgd,0.01,True,random,1217,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0007.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/008_n001564_Cherish_Lee/0007.jpg,0.01,0.006757,1471,1217,0.9722137451171875
pgd,0.01,True,random,4333,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0009.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/008_n001564_Cherish_Lee/0009.jpg,0.01,0.007331,1471,4333,0.11582139134407043
pgd,0.01,True,random,6741,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0000.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/009_n007934_Sergio_van_Dijk/0000.jpg,0.01,0.007065,7379,7379,0.007076638750731945
pgd,0.01,True,random,2333,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0001.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/009_n007934_Sergio_van_Dijk/0001.jpg,0.01,0.007229,7379,2333,0.2620021402835846
pgd,0.01,True,random,7580,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0002.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/009_n007934_Sergio_van_Dijk/0002.jpg,0.01,0.006772,7379,7379,0.0031233401969075203
pgd,0.01,True,random,50,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0003.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/009_n007934_Sergio_van_Dijk/0003.jpg,0.01,0.007246,7379,7655,0.005749564617872238
pgd,0.01,True,random,8443,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0004.jpg,dataset/attacks/error_specific/pgd/random/eps_0_010/009_n007934_Sergio_van_Dijk/0004.jpg,0.01,0.006954,7379,1429,0.0024148786906152964
