attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,adv_target_class_confidence,clean_correct_nn2,adv_correct_nn2,target_success_nn2,untargeted_success_nn2
fgsm,0.025,True,rr_extremes,3126,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0001_to_3126.tiff,0.025,0.024054,2148,2148,2148,4.1608804e-08,1,1,0,0
fgsm,0.025,True,rr_extremes,3719,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0001_to_3719.tiff,0.025,0.024053,2148,2148,2148,3.4078911e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5308,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0001_to_5308.tiff,0.025,0.024051,2148,2148,2148,7.420579e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0001_to_5325.tiff,0.025,0.024055,2148,2148,2148,4.2364114e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,4752,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0002_to_4752.tiff,0.025,0.023995,2148,2148,2148,9.251244e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0002_to_325.tiff,0.025,0.023994,2148,2148,2148,6.600063e-08,1,1,0,0
fgsm,0.025,True,rr_extremes,86,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0002_to_86.tiff,0.025,0.023994,2148,2148,2148,1.9112464e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,5406,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0002_to_5406.tiff,0.025,0.023995,2148,2148,2148,2.4303774e-06,1,1,0,0
fgsm,0.025,True,rr_extremes,1471,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0002_to_1471.tiff,0.025,0.023996,2148,2148,2148,0.0003149428,1,1,0,0
fgsm,0.025,True,rr_extremes,3126,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0002_to_3126.tiff,0.025,0.023996,2148,2148,2148,1.717689e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,3719,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0002_to_3719.tiff,0.025,0.023994,2148,2148,2148,3.734115e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5308,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0002_to_5308.tiff,0.025,0.023994,2148,2148,2148,6.5159355e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0002_to_5325.tiff,0.025,0.023995,2148,2148,2148,4.5804522e-06,1,1,0,0
fgsm,0.025,True,rr_extremes,4752,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0003_to_4752.tiff,0.025,0.024063,2148,2148,2148,5.090141e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0003_to_325.tiff,0.025,0.024063,2148,2148,6251,4.0527706e-09,1,0,0,1
fgsm,0.025,True,rr_extremes,86,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0003_to_86.tiff,0.025,0.024063,2148,2148,2148,2.5710392e-06,1,1,0,0
fgsm,0.025,True,rr_extremes,5406,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0003_to_5406.tiff,0.025,0.024063,2148,2148,6251,0.00017245888,1,0,0,1
fgsm,0.025,True,rr_extremes,1471,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0003_to_1471.tiff,0.025,0.024063,2148,2148,2148,3.2011256e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,3126,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0003_to_3126.tiff,0.025,0.024063,2148,2148,2148,0.0002040174,1,1,0,0
fgsm,0.025,True,rr_extremes,3719,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0003_to_3719.tiff,0.025,0.024063,2148,2148,2148,3.839183e-06,1,1,0,0
fgsm,0.025,True,rr_extremes,5308,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0003_to_5308.tiff,0.025,0.024063,2148,2148,2148,4.6951982e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0003_to_5325.tiff,0.025,0.024063,2148,2148,2148,0.000236635,1,1,0,0
fgsm,0.025,True,rr_extremes,4752,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0004_to_4752.tiff,0.025,0.023828,2148,2148,2148,5.5020362e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0004_to_325.tiff,0.025,0.023816,2148,2148,2148,6.1456786e-09,1,1,0,0
fgsm,0.025,True,rr_extremes,86,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0004_to_86.tiff,0.025,0.023831,2148,2148,2148,2.0702455e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,5406,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0004_to_5406.tiff,0.025,0.023816,2148,2148,2148,3.1285988e-06,1,1,0,0
fgsm,0.025,True,rr_extremes,1471,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0004_to_1471.tiff,0.025,0.023822,2148,2148,2148,0.00094892544,1,1,0,0
fgsm,0.025,True,rr_extremes,3126,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0004_to_3126.tiff,0.025,0.023813,2148,2148,2148,4.4532194e-06,1,1,0,0
fgsm,0.025,True,rr_extremes,3719,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0004_to_3719.tiff,0.025,0.023815,2148,2148,2148,0.00013781694,1,1,0,0
fgsm,0.025,True,rr_extremes,5308,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0004_to_5308.tiff,0.025,0.023828,2148,2148,2148,2.23905e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,5325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0004_to_5325.tiff,0.025,0.023794,2148,2148,2148,0.009985848,1,1,0,0
fgsm,0.025,True,rr_extremes,4752,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0005_to_4752.tiff,0.025,0.02407,2148,2148,2148,0.0011045388,1,1,0,0
fgsm,0.025,True,rr_extremes,325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0005_to_325.tiff,0.025,0.024069,2148,2148,2603,3.2461767e-08,1,0,0,1
fgsm,0.025,True,rr_extremes,86,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0005_to_86.tiff,0.025,0.02407,2148,2148,2148,5.939659e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5406,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0005_to_5406.tiff,0.025,0.024069,2148,2148,2148,2.8548326e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,1471,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0005_to_1471.tiff,0.025,0.02407,2148,2148,2148,4.8829497e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,3126,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0005_to_3126.tiff,0.025,0.02407,2148,2148,2148,1.2056993e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,3719,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0005_to_3719.tiff,0.025,0.02407,2148,2148,11,6.2682575e-06,1,0,0,1
fgsm,0.025,True,rr_extremes,5308,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0005_to_5308.tiff,0.025,0.02407,2148,2148,2148,5.3720854e-09,1,1,0,0
fgsm,0.025,True,rr_extremes,5325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0005_to_5325.tiff,0.025,0.024069,2148,2148,2148,0.00019092053,1,1,0,0
fgsm,0.025,True,rr_extremes,4752,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0006_to_4752.tiff,0.025,0.02335,2148,2148,2148,7.1528965e-09,1,1,0,0
fgsm,0.025,True,rr_extremes,325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0006_to_325.tiff,0.025,0.023348,2148,2148,2148,5.3424487e-10,1,1,0,0
fgsm,0.025,True,rr_extremes,86,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0006_to_86.tiff,0.025,0.023323,2148,2148,2148,1.8908689e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5406,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0006_to_5406.tiff,0.025,0.023338,2148,2148,2148,2.9313977e-08,1,1,0,0
fgsm,0.025,True,rr_extremes,1471,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0006_to_1471.tiff,0.025,0.023362,2148,2148,2148,1.4159114e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,3126,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0006_to_3126.tiff,0.025,0.023337,2148,2148,2148,5.429671e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,3719,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0006_to_3719.tiff,0.025,0.023338,2148,2148,2148,6.7733447e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5308,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0006_to_5308.tiff,0.025,0.023315,2148,2148,2148,1.9423491e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0006_to_5325.tiff,0.025,0.023374,2148,2148,2148,2.1363367e-06,1,1,0,0
fgsm,0.025,True,rr_extremes,4752,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0007_to_4752.tiff,0.025,0.023765,2148,2148,2148,1.7706308e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0007_to_325.tiff,0.025,0.023773,2148,2148,2148,8.2715435e-09,1,1,0,0
fgsm,0.025,True,rr_extremes,86,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0007_to_86.tiff,0.025,0.023798,2148,2148,2148,3.23871e-08,1,1,0,0
fgsm,0.025,True,rr_extremes,5406,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0007_to_5406.tiff,0.025,0.023764,2148,2148,2148,2.6865914e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,1471,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0007_to_1471.tiff,0.025,0.023765,2148,2148,2148,5.4212924e-06,1,1,0,0
fgsm,0.025,True,rr_extremes,3126,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0007_to_3126.tiff,0.025,0.023775,2148,2148,2148,4.5131763e-08,1,1,0,0
fgsm,0.025,True,rr_extremes,3719,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0007_to_3719.tiff,0.025,0.023775,2148,2148,2148,1.5707951e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5308,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0007_to_5308.tiff,0.025,0.023776,2148,2148,2148,5.102179e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0007_to_5325.tiff,0.025,0.023779,2148,2148,2148,3.4433951e-06,1,1,0,0
fgsm,0.025,True,rr_extremes,4752,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0008_to_4752.tiff,0.025,0.024023,2148,2148,2148,1.7459248e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0008_to_325.tiff,0.025,0.024015,2148,2148,2148,8.304666e-08,1,1,0,0
fgsm,0.025,True,rr_extremes,86,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0008_to_86.tiff,0.025,0.024021,2148,2148,2148,4.3486707e-06,1,1,0,0
fgsm,0.025,True,rr_extremes,5406,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0008_to_5406.tiff,0.025,0.024019,2148,2148,2148,1.887431e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,1471,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0008_to_1471.tiff,0.025,0.02402,2148,2148,2148,0.0012806085,1,1,0,0
fgsm,0.025,True,rr_extremes,3126,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0008_to_3126.tiff,0.025,0.024025,2148,2148,2148,4.3679304e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,3719,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0008_to_3719.tiff,0.025,0.024021,2148,2148,2148,1.039781e-05,1,1,0,0
fgsm,0.025,True,rr_extremes,5308,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0008_to_5308.tiff,0.025,0.024016,2148,2148,2148,6.899834e-07,1,1,0,0
fgsm,0.025,True,rr_extremes,5325,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_025/004_n002295_Drake/0008_to_5325.tiff,0.025,0.024016,2148,2148,2148,0.00020031109,1,1,0,0
