attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,adv_target_class_confidence,clean_correct_nn2,adv_correct_nn2,target_success_nn2,untargeted_success_nn2
bim,0.025,True,random,987,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0005.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/001_n002771_Felix_Neureuther/0005.tiff,0.025,0.01409,2585,2585,1706,0.0043877093,1,0,0,1
bim,0.025,True,random,5919,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0006.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/001_n002771_Felix_Neureuther/0006.tiff,0.025,0.015927,2585,2585,2585,0.00029164282,1,1,0,0
bim,0.025,True,random,3626,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/001_n002771_Felix_Neureuther/0008.tiff,0.025,0.013512,2585,2585,2585,0.001682866,1,1,0,0
bim,0.025,True,random,6074,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/001_n002771_Felix_Neureuther/0009.tiff,0.025,0.014761,2585,2585,1125,1.21289095e-05,1,0,0,1
bim,0.025,True,random,4536,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/002_n006115_Mike_Posner/0000.tiff,0.025,0.01446,5658,5658,5810,6.4011465e-07,1,0,0,1
bim,0.025,True,random,6862,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/002_n006115_Mike_Posner/0001.tiff,0.025,0.014153,5658,5658,192,4.041235e-05,1,0,0,1
bim,0.025,True,random,1205,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/002_n006115_Mike_Posner/0002.tiff,0.025,0.015774,5658,5658,5658,2.792151e-05,1,1,0,0
bim,0.025,True,random,4938,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/002_n006115_Mike_Posner/0004.tiff,0.025,0.014367,5658,5658,5658,2.4841926e-05,1,1,0,0
bim,0.025,True,random,1523,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/002_n006115_Mike_Posner/0005.tiff,0.025,0.013738,5658,5658,7612,0.001119481,1,0,0,1
bim,0.025,True,random,3750,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/002_n006115_Mike_Posner/0006.tiff,0.025,0.014011,5658,5658,5658,9.595691e-05,1,1,0,0
bim,0.025,True,random,8100,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/002_n006115_Mike_Posner/0007.tiff,0.025,0.012602,5658,5658,8100,0.28671518,1,0,1,0
bim,0.025,True,random,6754,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/002_n006115_Mike_Posner/0008.tiff,0.025,0.014739,5658,5658,5658,0.00044600718,1,1,0,0
bim,0.025,True,random,2493,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/002_n006115_Mike_Posner/0009.tiff,0.025,0.014092,5658,5658,4434,0.012393294,1,0,0,1
bim,0.025,True,random,3301,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0000.tiff,0.025,0.014823,6487,6487,6487,9.220884e-07,1,1,0,0
bim,0.025,True,random,4341,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0001.tiff,0.025,0.013722,6487,6487,6487,0.002386832,1,1,0,0
bim,0.025,True,random,7915,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0002.tiff,0.025,0.013546,6487,6487,6487,1.5307043e-05,1,1,0,0
bim,0.025,True,random,4816,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0003.tiff,0.025,0.016068,6487,6487,6487,7.6556095e-09,1,1,0,0
bim,0.025,True,random,204,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0004.tiff,0.025,0.014621,6487,6487,6487,0.0005121747,1,1,0,0
bim,0.025,True,random,6751,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0005.tiff,0.025,0.013912,6487,6487,6487,6.4039004e-06,1,1,0,0
bim,0.025,True,random,1810,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0007.tiff,0.025,0.01274,6487,6487,5359,0.0049283626,1,0,0,1
bim,0.025,True,random,2997,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0009.tiff,0.025,0.015635,6487,6487,6487,2.5892132e-06,1,1,0,0
bim,0.025,True,random,7191,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/004_n002295_Drake/0000.tiff,0.025,0.014692,2148,2148,2148,0.0014126839,1,1,0,0
bim,0.025,True,random,7001,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/004_n002295_Drake/0001.tiff,0.025,0.013894,2148,2148,2148,6.816957e-08,1,1,0,0
bim,0.025,True,random,2262,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/004_n002295_Drake/0002.tiff,0.025,0.015714,2148,2148,2148,7.616893e-05,1,1,0,0
bim,0.025,True,random,90,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/004_n002295_Drake/0003.tiff,0.025,0.013593,2148,2148,2148,1.0168294e-07,1,1,0,0
bim,0.025,True,random,3176,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/004_n002295_Drake/0004.tiff,0.025,0.015314,2148,2148,2148,0.00013816071,1,1,0,0
bim,0.025,True,random,1181,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/004_n002295_Drake/0005.tiff,0.025,0.013046,2148,2148,2148,4.900213e-06,1,1,0,0
bim,0.025,True,random,2190,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/004_n002295_Drake/0006.tiff,0.025,0.016365,2148,2148,2148,2.509106e-07,1,1,0,0
bim,0.025,True,random,6129,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/004_n002295_Drake/0007.tiff,0.025,0.015755,2148,2148,2148,4.21136e-05,1,1,0,0
bim,0.025,True,random,5944,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/004_n002295_Drake/0008.tiff,0.025,0.016057,2148,2148,2148,2.9516227e-06,1,1,0,0
bim,0.025,True,random,4585,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/004_n002295_Drake/0009.tiff,0.025,0.015992,2148,2148,2148,1.0485831e-05,1,1,0,0
bim,0.025,True,random,7908,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/005_n001597_Chris_Duhon/0000.tiff,0.025,0.015578,1503,1503,1503,5.573773e-06,1,1,0,0
bim,0.025,True,random,2465,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/005_n001597_Chris_Duhon/0001.tiff,0.025,0.014514,1503,1503,1503,7.130528e-05,1,1,0,0
bim,0.025,True,random,3214,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/005_n001597_Chris_Duhon/0002.tiff,0.025,0.012871,1503,1503,1503,0.0010012824,1,1,0,0
bim,0.025,True,random,1155,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/005_n001597_Chris_Duhon/0003.tiff,0.025,0.014667,1503,1503,1503,2.6546525e-07,1,1,0,0
bim,0.025,True,random,6470,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/005_n001597_Chris_Duhon/0004.tiff,0.025,0.013716,1503,1503,1503,0.0067556323,1,1,0,0
bim,0.025,True,random,1868,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/005_n001597_Chris_Duhon/0005.tiff,0.025,0.014715,1503,1503,1503,8.38541e-05,1,1,0,0
bim,0.025,True,random,7741,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/005_n001597_Chris_Duhon/0006.tiff,0.025,0.01414,1503,1503,1503,4.267864e-05,1,1,0,0
bim,0.025,True,random,5219,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/005_n001597_Chris_Duhon/0007.tiff,0.025,0.014158,1503,1503,1503,2.1766994e-06,1,1,0,0
bim,0.025,True,random,960,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/005_n001597_Chris_Duhon/0008.tiff,0.025,0.014818,1503,1503,1503,8.731238e-07,1,1,0,0
bim,0.025,True,random,2251,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/005_n001597_Chris_Duhon/0009.tiff,0.025,0.012557,1503,1503,1503,3.494022e-05,1,1,0,0
bim,0.025,True,random,7991,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/006_n003512_H_ctor_Mancilla/0000.tiff,0.025,0.013228,3281,3281,3281,6.48149e-07,1,1,0,0
bim,0.025,True,random,3839,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/006_n003512_H_ctor_Mancilla/0001.tiff,0.025,0.016303,3281,3281,3281,2.3951807e-06,1,1,0,0
bim,0.025,True,random,2369,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/006_n003512_H_ctor_Mancilla/0002.tiff,0.025,0.013936,3281,3281,3281,0.0005612503,1,1,0,0
bim,0.025,True,random,5883,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/006_n003512_H_ctor_Mancilla/0003.tiff,0.025,0.014035,3281,3281,3281,0.00014080525,1,1,0,0
bim,0.025,True,random,8362,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/006_n003512_H_ctor_Mancilla/0004.tiff,0.025,0.013296,3281,3281,3281,0.02000647,1,1,0,0
bim,0.025,True,random,5596,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/006_n003512_H_ctor_Mancilla/0005.tiff,0.025,0.014557,3281,3281,3281,2.7037207e-05,1,1,0,0
bim,0.025,True,random,1124,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/006_n003512_H_ctor_Mancilla/0006.tiff,0.025,0.013286,3281,1928,1928,2.125986e-06,0,0,0,0
bim,0.025,True,random,1779,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/006_n003512_H_ctor_Mancilla/0007.tiff,0.025,0.012609,3281,3281,3281,0.002519067,1,1,0,0
bim,0.025,True,random,3176,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/006_n003512_H_ctor_Mancilla/0008.tiff,0.025,0.014838,3281,3281,3281,1.4214789e-06,1,1,0,0
bim,0.025,True,random,7611,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/006_n003512_H_ctor_Mancilla/0009.tiff,0.025,0.015214,3281,3281,3281,3.7076586e-06,1,1,0,0
bim,0.025,True,random,1011,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/007_n005908_Meera_Jasmine/0000.tiff,0.025,0.015491,5460,5460,7610,0.0026839732,1,0,0,1
bim,0.025,True,random,3378,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/007_n005908_Meera_Jasmine/0002.tiff,0.025,0.014354,5460,5460,5460,0.00022730869,1,1,0,0
bim,0.025,True,random,4723,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/007_n005908_Meera_Jasmine/0003.tiff,0.025,0.014549,5460,5460,5460,0.007667619,1,1,0,0
bim,0.025,True,random,8120,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/007_n005908_Meera_Jasmine/0004.tiff,0.025,0.014657,5460,5460,5460,5.267994e-07,1,1,0,0
bim,0.025,True,random,4350,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/007_n005908_Meera_Jasmine/0005.tiff,0.025,0.014354,5460,5460,5460,0.00509841,1,1,0,0
bim,0.025,True,random,6136,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/007_n005908_Meera_Jasmine/0006.tiff,0.025,0.014672,5460,5460,3640,7.873574e-06,1,0,0,1
bim,0.025,True,random,579,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/007_n005908_Meera_Jasmine/0008.tiff,0.025,0.014014,5460,5460,5460,0.000367845,1,1,0,0
bim,0.025,True,random,5464,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/007_n005908_Meera_Jasmine/0009.tiff,0.025,0.015669,5460,5460,5460,7.5182356e-06,1,1,0,0
bim,0.025,True,random,3519,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0001.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/008_n001564_Cherish_Lee/0001.tiff,0.025,0.013332,1471,1471,1471,4.173877e-06,1,1,0,0
bim,0.025,True,random,8343,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0003.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/008_n001564_Cherish_Lee/0003.tiff,0.025,0.014113,1471,1471,3715,0.0031052742,1,0,0,1
bim,0.025,True,random,8061,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0004.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/008_n001564_Cherish_Lee/0004.tiff,0.025,0.013804,1471,1471,1471,0.0005471959,1,1,0,0
bim,0.025,True,random,5215,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0005.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/008_n001564_Cherish_Lee/0005.tiff,0.025,0.015709,1471,1471,1471,0.00037946532,1,1,0,0
bim,0.025,True,random,818,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0007.tiff,dataset/attacks/NN1/error_specific/bim/random/eps_0_025/008_n001564_Cherish_Lee/0007.tiff,0.025,0.01394,1471,1471,1471,2.5280438e-05,1,1,0,0
