attack_type,eps,eps_step,max_iter,targeted,target_strategy,target_class,source_model,target_model,transferability_setting,generated_image_size,nn2_eval_image_size,dataset_label,identity_id,identity_name,identity_dir,true_facenet_id,source_image_path,adversarial_image_path,linf,mean_abs_perturbation
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,2585,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/001_n002771_Felix_Neureuther/0002.png,0.033333,0.01676
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,2585,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/001_n002771_Felix_Neureuther/0003.png,0.033333,0.016111
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,2585,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/001_n002771_Felix_Neureuther/0004.png,0.033333,0.014813
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,2585,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/001_n002771_Felix_Neureuther/0005.png,0.033333,0.014849
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,2585,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/001_n002771_Felix_Neureuther/0006.png,0.033333,0.016117
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,2585,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/001_n002771_Felix_Neureuther/0008.png,0.033333,0.015855
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,2585,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/001_n002771_Felix_Neureuther/0009.png,0.033333,0.015949
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,5658,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/002_n006115_Mike_Posner/0000.png,0.033333,0.014669
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,5658,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/002_n006115_Mike_Posner/0001.png,0.033333,0.014735
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,5658,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/002_n006115_Mike_Posner/0002.png,0.033333,0.01713
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,5658,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/002_n006115_Mike_Posner/0004.png,0.033333,0.014802
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,5658,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/002_n006115_Mike_Posner/0005.png,0.033333,0.014379
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,5658,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/002_n006115_Mike_Posner/0006.png,0.033333,0.014752
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,5658,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/002_n006115_Mike_Posner/0007.png,0.033333,0.012976
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,5658,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/002_n006115_Mike_Posner/0008.png,0.033333,0.016567
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,5658,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/002_n006115_Mike_Posner/0009.png,0.033333,0.014821
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,6487,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/003_n006980_Philip_Michael_Thomas/0000.png,0.033333,0.015631
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,6487,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/003_n006980_Philip_Michael_Thomas/0001.png,0.033333,0.013482
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,6487,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/003_n006980_Philip_Michael_Thomas/0002.png,0.033333,0.013869
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,6487,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/003_n006980_Philip_Michael_Thomas/0003.png,0.033333,0.016526
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,6487,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/003_n006980_Philip_Michael_Thomas/0004.png,0.033333,0.015941
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,6487,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/003_n006980_Philip_Michael_Thomas/0005.png,0.033333,0.013954
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,6487,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/003_n006980_Philip_Michael_Thomas/0007.png,0.033333,0.012078
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,6487,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/003_n006980_Philip_Michael_Thomas/0009.png,0.033333,0.015712
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,4,n002295,"""Drake""",004_n002295_Drake,2148,dataset/clean_cropped/NN1/004_n002295_Drake/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/004_n002295_Drake/0000.png,0.033333,0.015975
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,4,n002295,"""Drake""",004_n002295_Drake,2148,dataset/clean_cropped/NN1/004_n002295_Drake/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/004_n002295_Drake/0001.png,0.033333,0.015132
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,4,n002295,"""Drake""",004_n002295_Drake,2148,dataset/clean_cropped/NN1/004_n002295_Drake/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/004_n002295_Drake/0002.png,0.033333,0.016753
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,4,n002295,"""Drake""",004_n002295_Drake,2148,dataset/clean_cropped/NN1/004_n002295_Drake/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/004_n002295_Drake/0003.png,0.033333,0.014322
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,4,n002295,"""Drake""",004_n002295_Drake,2148,dataset/clean_cropped/NN1/004_n002295_Drake/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/004_n002295_Drake/0004.png,0.033333,0.01682
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,4,n002295,"""Drake""",004_n002295_Drake,2148,dataset/clean_cropped/NN1/004_n002295_Drake/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/004_n002295_Drake/0005.png,0.033333,0.01387
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,4,n002295,"""Drake""",004_n002295_Drake,2148,dataset/clean_cropped/NN1/004_n002295_Drake/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/004_n002295_Drake/0006.png,0.033333,0.016002
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,4,n002295,"""Drake""",004_n002295_Drake,2148,dataset/clean_cropped/NN1/004_n002295_Drake/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/004_n002295_Drake/0007.png,0.033333,0.016574
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,4,n002295,"""Drake""",004_n002295_Drake,2148,dataset/clean_cropped/NN1/004_n002295_Drake/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/004_n002295_Drake/0008.png,0.033333,0.01625
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,4,n002295,"""Drake""",004_n002295_Drake,2148,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/004_n002295_Drake/0009.png,0.033333,0.016175
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,1503,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/005_n001597_Chris_Duhon/0000.png,0.033333,0.015093
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,1503,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/005_n001597_Chris_Duhon/0001.png,0.033333,0.014765
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,1503,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/005_n001597_Chris_Duhon/0002.png,0.033333,0.01434
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,1503,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/005_n001597_Chris_Duhon/0003.png,0.033333,0.015847
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,1503,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/005_n001597_Chris_Duhon/0004.png,0.033333,0.017308
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,1503,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/005_n001597_Chris_Duhon/0005.png,0.033333,0.015533
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,1503,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/005_n001597_Chris_Duhon/0006.png,0.033333,0.014425
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,1503,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/005_n001597_Chris_Duhon/0007.png,0.033333,0.014908
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,1503,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/005_n001597_Chris_Duhon/0008.png,0.033333,0.014827
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,1503,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/005_n001597_Chris_Duhon/0009.png,0.033333,0.013072
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,3281,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/006_n003512_H_ctor_Mancilla/0000.png,0.033333,0.01462
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,3281,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/006_n003512_H_ctor_Mancilla/0001.png,0.033333,0.016146
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,3281,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/006_n003512_H_ctor_Mancilla/0002.png,0.033333,0.013993
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,3281,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/006_n003512_H_ctor_Mancilla/0003.png,0.033333,0.014586
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,3281,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/006_n003512_H_ctor_Mancilla/0004.png,0.033333,0.013099
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,3281,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/006_n003512_H_ctor_Mancilla/0005.png,0.033333,0.015203
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,3281,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/006_n003512_H_ctor_Mancilla/0006.png,0.033333,0.013826
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,3281,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/006_n003512_H_ctor_Mancilla/0007.png,0.033333,0.013674
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,3281,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/006_n003512_H_ctor_Mancilla/0008.png,0.033333,0.015402
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,3281,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/006_n003512_H_ctor_Mancilla/0009.png,0.033333,0.015766
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,5460,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/007_n005908_Meera_Jasmine/0000.png,0.033333,0.016475
bim,0.2,0.008333333333333333,4,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,5460,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_200/007_n005908_Meera_Jasmine/0002.png,0.033333,0.01431
