attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,adv_target_class_confidence,clean_correct_nn2,adv_correct_nn2,target_success_nn2,untargeted_success_nn2
fgsm,0.025,True,random,5259,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/001_n002771_Felix_Neureuther/0000.tiff,0.025,0.023794,2585,2585,2585,5.1919214e-06,1,1,0,0
fgsm,0.025,True,random,3967,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/001_n002771_Felix_Neureuther/0001.tiff,0.025,0.023866,2585,2585,1410,0.0013613505,1,0,0,1
fgsm,0.025,True,random,5409,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/001_n002771_Felix_Neureuther/0002.tiff,0.025,0.023838,2585,2585,2585,1.0289933e-05,1,1,0,0
fgsm,0.025,True,random,781,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/001_n002771_Felix_Neureuther/0003.tiff,0.025,0.024063,2585,2585,2585,5.351423e-06,1,1,0,0
fgsm,0.025,True,random,729,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/001_n002771_Felix_Neureuther/0004.tiff,0.025,0.024005,2585,2585,6304,7.4838033e-07,1,0,0,1
fgsm,0.025,True,random,130,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/001_n002771_Felix_Neureuther/0005.tiff,0.025,0.024064,2585,2585,6495,0.00012153467,1,0,0,1
fgsm,0.025,True,random,7710,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/001_n002771_Felix_Neureuther/0006.tiff,0.025,0.023864,2585,2585,1008,1.7651884e-06,1,0,0,1
fgsm,0.025,True,random,7312,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/001_n002771_Felix_Neureuther/0008.tiff,0.025,0.024063,2585,2585,2585,4.9769546e-06,1,1,0,0
fgsm,0.025,True,random,6911,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/001_n002771_Felix_Neureuther/0009.tiff,0.025,0.02387,2585,2585,2585,8.067481e-08,1,1,0,0
fgsm,0.025,True,random,1714,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0000.tiff,0.025,0.024058,5658,5658,2405,0.018769117,1,0,0,1
fgsm,0.025,True,random,5134,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0001.tiff,0.025,0.024063,5658,5658,5133,0.0006819142,1,0,0,1
fgsm,0.025,True,random,1868,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0002.tiff,0.025,0.023993,5658,5658,3636,1.889803e-06,1,0,0,1
fgsm,0.025,True,random,7003,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0004.tiff,0.025,0.023838,5658,5658,5658,4.6865e-08,1,1,0,0
fgsm,0.025,True,random,2894,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0005.tiff,0.025,0.023541,5658,5658,2109,2.4043006e-06,1,0,0,1
fgsm,0.025,True,random,8046,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0006.tiff,0.025,0.024071,5658,5658,5658,5.0287457e-05,1,1,0,0
fgsm,0.025,True,random,7005,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0007.tiff,0.025,0.024071,5658,5658,183,0.004392027,1,0,0,1
fgsm,0.025,True,random,1975,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0008.tiff,0.025,0.024068,5658,5658,5658,8.739148e-05,1,1,0,0
fgsm,0.025,True,random,8032,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0009.tiff,0.025,0.024071,5658,5658,3068,0.00047352078,1,0,0,1
fgsm,0.025,True,random,6133,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0000.tiff,0.025,0.023929,6487,6487,6487,3.3173485e-06,1,1,0,0
fgsm,0.025,True,random,7840,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0001.tiff,0.025,0.023247,6487,6487,6487,0.00025182517,1,1,0,0
fgsm,0.025,True,random,7499,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0002.tiff,0.025,0.023371,6487,6487,6487,4.6447215e-07,1,1,0,0
fgsm,0.025,True,random,1928,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0003.tiff,0.025,0.023819,6487,6487,6487,2.7766473e-06,1,1,0,0
fgsm,0.025,True,random,8537,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0004.tiff,0.025,0.024068,6487,6487,6487,0.00010631478,1,1,0,0
fgsm,0.025,True,random,5566,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0005.tiff,0.025,0.024071,6487,6487,6487,3.5520613e-06,1,1,0,0
fgsm,0.025,True,random,5160,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0007.tiff,0.025,0.024034,6487,6487,4399,4.0321165e-06,1,0,0,1
fgsm,0.025,True,random,3423,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0009.tiff,0.025,0.024069,6487,6487,6487,8.786943e-06,1,1,0,0
fgsm,0.025,True,random,4595,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0000.tiff,0.025,0.02394,2148,2148,2148,0.00294687,1,1,0,0
fgsm,0.025,True,random,125,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0001.tiff,0.025,0.024056,2148,2148,2148,3.2810437e-08,1,1,0,0
fgsm,0.025,True,random,8032,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0002.tiff,0.025,0.023995,2148,2148,2148,3.1753116e-06,1,1,0,0
fgsm,0.025,True,random,8146,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0003.tiff,0.025,0.024063,2148,2148,2148,7.509958e-08,1,1,0,0
fgsm,0.025,True,random,4254,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0004.tiff,0.025,0.023812,2148,2148,2148,9.25844e-07,1,1,0,0
fgsm,0.025,True,random,1318,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0005.tiff,0.025,0.02407,2148,2148,2603,0.00016774875,1,0,0,1
fgsm,0.025,True,random,2585,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0006.tiff,0.025,0.023339,2148,2148,2148,3.943679e-05,1,1,0,0
fgsm,0.025,True,random,4433,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0007.tiff,0.025,0.023765,2148,2148,2148,1.2742373e-05,1,1,0,0
fgsm,0.025,True,random,5482,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0008.tiff,0.025,0.024017,2148,2148,2148,8.216227e-08,1,1,0,0
fgsm,0.025,True,random,5336,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0009.tiff,0.025,0.023888,2148,2148,2148,2.654412e-07,1,1,0,0
fgsm,0.025,True,random,4592,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0000.tiff,0.025,0.024022,1503,1503,1503,2.5879532e-07,1,1,0,0
fgsm,0.025,True,random,2916,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0001.tiff,0.025,0.023258,1503,1503,1503,2.6098138e-05,1,1,0,0
fgsm,0.025,True,random,6644,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0002.tiff,0.025,0.023783,1503,1503,1503,9.184372e-05,1,1,0,0
fgsm,0.025,True,random,7021,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0003.tiff,0.025,0.024026,1503,1503,1503,7.4393114e-07,1,1,0,0
fgsm,0.025,True,random,299,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0004.tiff,0.025,0.023992,1503,1503,1503,0.000361866,1,1,0,0
fgsm,0.025,True,random,6530,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0005.tiff,0.025,0.024065,1503,1503,1503,8.01818e-08,1,1,0,0
fgsm,0.025,True,random,1127,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0006.tiff,0.025,0.024069,1503,1503,1503,1.9820096e-05,1,1,0,0
fgsm,0.025,True,random,196,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0007.tiff,0.025,0.024071,1503,1503,1503,7.9289805e-07,1,1,0,0
fgsm,0.025,True,random,8313,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0008.tiff,0.025,0.024067,1503,1503,1503,5.2279534e-06,1,1,0,0
fgsm,0.025,True,random,1797,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0009.tiff,0.025,0.024068,1503,1503,4391,1.576725e-05,1,0,0,1
fgsm,0.025,True,random,521,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0000.tiff,0.025,0.024056,3281,3281,3281,0.0021352933,1,1,0,0
fgsm,0.025,True,random,6389,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0001.tiff,0.025,0.023941,3281,3281,3281,3.385815e-05,1,1,0,0
fgsm,0.025,True,random,6225,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0002.tiff,0.025,0.024026,3281,3281,3281,3.9877966e-07,1,1,0,0
fgsm,0.025,True,random,8212,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0003.tiff,0.025,0.024061,3281,3281,3281,2.5939352e-07,1,1,0,0
fgsm,0.025,True,random,5231,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0004.tiff,0.025,0.023983,3281,3281,6785,7.6224785e-07,1,0,0,1
fgsm,0.025,True,random,5899,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0005.tiff,0.025,0.023668,3281,3281,3281,0.0005991128,1,1,0,0
fgsm,0.025,True,random,884,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0006.tiff,0.025,0.024071,3281,1928,1928,3.837109e-05,0,0,0,0
fgsm,0.025,True,random,7899,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0007.tiff,0.025,0.023546,3281,3281,3463,1.8997182e-05,1,0,0,1
fgsm,0.025,True,random,1078,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0008.tiff,0.025,0.024001,3281,3281,3281,6.7096666e-06,1,1,0,0
fgsm,0.025,True,random,479,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0009.tiff,0.025,0.024052,3281,3281,3281,1.7802702e-05,1,1,0,0
fgsm,0.025,True,random,8511,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0000.tiff,0.025,0.023622,5460,5460,5460,8.621703e-06,1,1,0,0
fgsm,0.025,True,random,7814,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0002.tiff,0.025,0.023929,5460,5460,7223,0.0026589986,1,0,0,1
fgsm,0.025,True,random,5052,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0003.tiff,0.025,0.024071,5460,5460,5460,2.2982503e-07,1,1,0,0
fgsm,0.025,True,random,596,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0004.tiff,0.025,0.023883,5460,5460,5460,7.674682e-07,1,1,0,0
fgsm,0.025,True,random,243,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0005.tiff,0.025,0.023859,5460,5460,6147,6.0211696e-06,1,0,0,1
fgsm,0.025,True,random,2678,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0006.tiff,0.025,0.024068,5460,5460,5460,1.8209505e-06,1,1,0,0
fgsm,0.025,True,random,8462,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0008.tiff,0.025,0.024036,5460,5460,7223,8.201637e-07,1,0,0,1
fgsm,0.025,True,random,3474,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0009.tiff,0.025,0.024042,5460,5460,6779,0.0015644353,1,0,0,1
fgsm,0.025,True,random,8464,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/008_n001564_Cherish_Lee/0001.tiff,0.025,0.02369,1471,1471,1471,0.07876776,1,1,0,0
fgsm,0.025,True,random,1564,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/008_n001564_Cherish_Lee/0003.tiff,0.025,0.02407,1471,1471,4321,3.7597692e-05,1,0,0,1
fgsm,0.025,True,random,7402,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/008_n001564_Cherish_Lee/0004.tiff,0.025,0.023976,1471,1471,8064,3.284978e-06,1,0,0,1
