dataset_label,identity_name,target_class,clean_pred_class,target_confidence,source_image_path,adversarial_image_path
53,"""Danniella_Westbrook""",2919,1842,3.058196853089612e-06,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/053_n001960_Danniella_Westbrook/0004.jpg
66,"""Sümer_Tilmaç""",1004,7776,9.956033153457611e-08,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/066_n008368_S_mer_Tilma/0002.jpg
66,"""Sümer_Tilmaç""",219,7776,3.402004495001165e-06,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/066_n008368_S_mer_Tilma/0005.jpg
66,"""Sümer_Tilmaç""",2796,7776,2.2272793103184085e-06,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0008.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/066_n008368_S_mer_Tilma/0008.jpg
71,"""Germaine_Greer""",6191,2845,4.6161061618477106e-05,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/071_n003050_Germaine_Greer/0004.jpg
71,"""Germaine_Greer""",8413,2845,6.534879958053352e-06,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/071_n003050_Germaine_Greer/0005.jpg
75,"""Martin_Schulz""",2291,5308,7.815742719685659e-06,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/075_n005738_Martin_Schulz/0006.jpg
75,"""Martin_Schulz""",1895,5308,1.4612051018048078e-05,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/075_n005738_Martin_Schulz/0007.jpg
76,"""Mamta_Kulkarni""",7468,5068,2.3691658498137258e-05,dataset/clean_cropped/NN1/076_n005466_Mamta_Kulkarni/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/076_n005466_Mamta_Kulkarni/0002.jpg
76,"""Mamta_Kulkarni""",6008,5068,1.488896145929175e-06,dataset/clean_cropped/NN1/076_n005466_Mamta_Kulkarni/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/076_n005466_Mamta_Kulkarni/0007.jpg
78,"""Leymah_Gbowee""",4670,4787,5.231094633018074e-07,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0000.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/078_n005152_Leymah_Gbowee/0000.jpg
79,"""Nino_Frassica""",2160,6102,2.4169883090507938e-06,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/079_n006578_Nino_Frassica/0007.jpg
79,"""Nino_Frassica""",5250,6102,4.51525193057023e-06,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/079_n006578_Nino_Frassica/0009.jpg
82,"""Lee_Chung-yong""",7492,4714,8.807469953353575e-08,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/082_n005064_Lee_Chung-yong/0007.jpg
82,"""Lee_Chung-yong""",8585,4714,1.0833481383087928e-06,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/082_n005064_Lee_Chung-yong/0009.jpg
83,"""Ilkka_Kanerva""",3273,3321,7.431572612404125e-06,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/083_n003556_Ilkka_Kanerva/0005.jpg
91,"""Layne_Staley""",3621,4700,1.2017237622785615e-06,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/091_n005050_Layne_Staley/0003.jpg
96,"""Fiona_Apple""",242,2615,9.312363999924855e-07,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/096_n002804_Fiona_Apple/0006.jpg
96,"""Fiona_Apple""",1833,2615,3.283513069618493e-05,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0008.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/096_n002804_Fiona_Apple/0008.jpg
98,"""Kasper_Hjulmand""",569,4300,0.0001121938184951432,dataset/clean_cropped/NN1/098_n004607_Kasper_Hjulmand/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/least-likely/eps_0_075/098_n004607_Kasper_Hjulmand/0009.jpg
