dataset_label,identity_name,target_class,clean_pred_class,target_confidence,source_image_path,adversarial_image_path
31,"""Brad_Garrett""",2451,1092,5.251205220702104e-05,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/031_n001155_Brad_Garrett/0004_to_2451.jpg
31,"""Brad_Garrett""",5658,1092,0.01145918294787407,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/031_n001155_Brad_Garrett/0009_to_5658.jpg
31,"""Brad_Garrett""",4700,1092,0.0022301687858998775,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/031_n001155_Brad_Garrett/0009_to_4700.jpg
31,"""Brad_Garrett""",2451,1092,0.0050473399460315704,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/031_n001155_Brad_Garrett/0009_to_2451.jpg
46,"""Esperanza_Spalding""",8010,2451,0.005936109460890293,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/046_n002622_Esperanza_Spalding/0002_to_8010.jpg
46,"""Esperanza_Spalding""",44,2451,0.010450140573084354,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/046_n002622_Esperanza_Spalding/0003_to_44.jpg
46,"""Esperanza_Spalding""",1092,2451,0.0005701562040485442,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/046_n002622_Esperanza_Spalding/0003_to_1092.jpg
46,"""Esperanza_Spalding""",2856,2451,0.00012636884639505297,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/046_n002622_Esperanza_Spalding/0003_to_2856.jpg
46,"""Esperanza_Spalding""",5658,2451,0.0010645384900271893,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/046_n002622_Esperanza_Spalding/0003_to_5658.jpg
46,"""Esperanza_Spalding""",8010,2451,0.0062637291848659515,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/046_n002622_Esperanza_Spalding/0003_to_8010.jpg
46,"""Esperanza_Spalding""",391,2451,0.006530871614813805,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/046_n002622_Esperanza_Spalding/0003_to_391.jpg
46,"""Esperanza_Spalding""",6357,2451,0.007779546547681093,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/046_n002622_Esperanza_Spalding/0004_to_6357.jpg
46,"""Esperanza_Spalding""",8010,2451,0.0001662320428295061,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/046_n002622_Esperanza_Spalding/0004_to_8010.jpg
73,"""Jamie_Soward""",4700,3540,0.01800287514925003,dataset/clean_cropped/NN1/073_n003790_Jamie_Soward/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/073_n003790_Jamie_Soward/0002_to_4700.jpg
73,"""Jamie_Soward""",2451,3540,0.0009395495289936662,dataset/clean_cropped/NN1/073_n003790_Jamie_Soward/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/073_n003790_Jamie_Soward/0002_to_2451.jpg
91,"""Layne_Staley""",5658,4700,0.0005868226871825755,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/091_n005050_Layne_Staley/0002_to_5658.jpg
91,"""Layne_Staley""",2451,4700,0.004259326960891485,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/091_n005050_Layne_Staley/0002_to_2451.jpg
91,"""Layne_Staley""",44,4700,0.010781444609165192,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/091_n005050_Layne_Staley/0003_to_44.jpg
91,"""Layne_Staley""",6357,4700,0.001134574762545526,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/091_n005050_Layne_Staley/0003_to_6357.jpg
91,"""Layne_Staley""",3540,4700,0.01846771128475666,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/091_n005050_Layne_Staley/0003_to_3540.jpg
91,"""Layne_Staley""",2856,4700,0.0001359425950795412,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/091_n005050_Layne_Staley/0003_to_2856.jpg
91,"""Layne_Staley""",5658,4700,0.03739532083272934,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/091_n005050_Layne_Staley/0003_to_5658.jpg
91,"""Layne_Staley""",391,4700,0.0004022030916530639,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/091_n005050_Layne_Staley/0003_to_391.jpg
91,"""Layne_Staley""",2451,4700,0.020818475633859634,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/091_n005050_Layne_Staley/0003_to_2451.jpg
91,"""Layne_Staley""",2856,4700,0.0006840068381279707,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_050/091_n005050_Layne_Staley/0004_to_2856.jpg
