attack_type,max_iter,learning_rate,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_confidence,adv_confidence,nn1_clean_pred_class,nn1_adv_pred_class,true_class
cw_linf,10,0.01,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0004.tiff,dataset/attacks/NN1/error_generic/cw/001_n002771_Felix_Neureuther/0004.tiff,0.005,0.003823,2585,2585,0.9939261078834534,0.9425196647644043,2585,2349,2585
cw_linf,10,0.01,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0005.tiff,dataset/attacks/NN1/error_generic/cw/001_n002771_Felix_Neureuther/0005.tiff,0.005,0.003807,2585,2585,0.8445578217506409,0.5701941251754761,2585,3525,2585
cw_linf,10,0.01,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0006.tiff,dataset/attacks/NN1/error_generic/cw/001_n002771_Felix_Neureuther/0006.tiff,0.005,0.003503,2585,2585,0.9929695725440979,0.9840811491012573,2585,375,2585
cw_linf,10,0.01,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.tiff,dataset/attacks/NN1/error_generic/cw/001_n002771_Felix_Neureuther/0008.tiff,0.005,0.003858,2585,2585,0.9934334754943848,0.9866995811462402,2585,5569,2585
cw_linf,10,0.01,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.tiff,dataset/attacks/NN1/error_generic/cw/001_n002771_Felix_Neureuther/0009.tiff,0.005,0.003796,2585,2585,0.9827377200126648,0.9527876973152161,2585,2349,2585
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0000.tiff,0.005,0.004093,5658,5658,0.9899215698242188,0.9596229195594788,5658,4956,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0001.tiff,0.005,0.003624,5658,5658,0.9708966016769409,0.9208880662918091,5658,3994,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0002.tiff,0.005,0.003713,5658,5658,0.8914018273353577,0.7709825038909912,5658,1818,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0004.tiff,0.005,0.003481,5658,5658,0.9485641121864319,0.929740309715271,5658,8173,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0006.tiff,0.005,0.004004,5658,5658,0.9824566841125488,0.9574225544929504,5658,7440,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0007.tiff,0.005,0.00386,5658,3636,0.6811198592185974,0.11515267193317413,5658,5718,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0008.tiff,0.010006,0.006656,5658,5658,0.9867586493492126,0.9132214784622192,5658,1655,5658
cw_linf,10,0.01,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.tiff,dataset/attacks/NN1/error_generic/cw/002_n006115_Mike_Posner/0009.tiff,0.005,0.004408,5658,5658,0.9974881410598755,0.9810572862625122,5658,7165,5658
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0000.tiff,0.005,0.003536,6487,6487,0.994065523147583,0.9848359227180481,6487,1201,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0001.tiff,0.005,0.0029,6487,6487,0.9886438846588135,0.9442984461784363,6487,5239,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0002.tiff,0.005,0.003168,6487,6487,0.8646916747093201,0.8198354244232178,6487,1914,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0003.tiff,0.010006,0.006315,6487,6487,0.9988804459571838,0.9985765218734741,6487,7973,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0004.tiff,0.010006,0.006553,6487,6487,0.994732141494751,0.9652234315872192,6487,5239,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0005.tiff,0.005,0.004195,6487,6487,0.9986444115638733,0.9885518550872803,6487,7973,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0007.tiff,0.005,0.003468,6487,6487,0.9645453095436096,0.9479659199714661,6487,5239,6487
cw_linf,10,0.01,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_generic/cw/003_n006980_Philip_Michael_Thomas/0009.tiff,0.010006,0.006813,6487,6487,0.9940304160118103,0.9837785363197327,6487,1201,6487
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0000.tiff,0.005,0.003744,2148,2148,0.9985626339912415,0.9951373934745789,2148,2391,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0001.tiff,0.005,0.003983,2148,2148,0.9750592112541199,0.9522150754928589,2148,4102,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0002.tiff,0.010006,0.005984,2148,2148,0.994474470615387,0.9800160527229309,2148,8242,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0003.tiff,0.005,0.003667,2148,2148,0.9895827770233154,0.9602245688438416,2148,2338,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0004.tiff,0.010006,0.006193,2148,2148,0.9946004152297974,0.9568595886230469,2148,2995,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0005.tiff,0.005,0.003502,2148,2148,0.9029269814491272,0.8363507390022278,2148,5455,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0006.tiff,0.015022,0.007158,2148,2148,0.9966902732849121,0.9977567791938782,2148,8242,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0007.tiff,0.010006,0.006091,2148,2148,0.9945251941680908,0.9878710508346558,2148,4256,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0008.tiff,0.010006,0.006291,2148,2148,0.9887813329696655,0.9667415618896484,2148,7972,2148
cw_linf,10,0.01,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_generic/cw/004_n002295_Drake/0009.tiff,0.015022,0.00745,2148,2148,0.9965785145759583,0.9914090037345886,2148,8242,2148
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0000.tiff,0.005,0.003749,1503,1503,0.9598290324211121,0.9413332939147949,1503,823,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0001.tiff,0.005,0.003614,1503,2779,0.4357997477054596,0.2673700749874115,1503,2779,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0002.tiff,0.005,0.004122,1503,1503,0.9092917442321777,0.8717466592788696,1503,3392,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0003.tiff,0.005,0.003452,1503,1503,0.631040632724762,0.5184383392333984,1503,6017,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0004.tiff,0.005,0.00385,1503,1503,0.8296222686767578,0.765195369720459,1503,5078,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0005.tiff,0.005,0.004089,1503,1503,0.7493306994438171,0.44738736748695374,1503,5078,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0006.tiff,0.005,0.004164,1503,1503,0.9910069108009338,0.9750334620475769,1503,3392,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0007.tiff,0.005,0.004356,1503,1503,0.9942532181739807,0.9809451103210449,1503,5078,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0008.tiff,0.005,0.003234,1503,1503,0.9150436520576477,0.8614459037780762,1503,513,1503
cw_linf,10,0.01,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_generic/cw/005_n001597_Chris_Duhon/0009.tiff,0.005,0.00392,1503,1503,0.5768731236457825,0.492200642824173,1503,3392,1503
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0000.tiff,0.005,0.00376,3281,3281,0.8945791125297546,0.852899968624115,3281,2534,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0001.tiff,0.010006,0.006215,3281,3281,0.9947707056999207,0.9834638237953186,3281,1928,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0002.tiff,0.005,0.00401,3281,3281,0.9117395877838135,0.8589808940887451,3281,1928,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0003.tiff,0.005,0.004143,3281,3281,0.9718053340911865,0.9300200939178467,3281,1928,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0004.tiff,0.005,0.00357,3281,3281,0.8206415772438049,0.4591503441333771,3281,6877,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0007.tiff,0.005,0.002928,3281,3281,0.9454913139343262,0.9359849691390991,3281,8242,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0008.tiff,0.005,0.003692,3281,3281,0.9813108444213867,0.9747200012207031,3281,2914,3281
cw_linf,10,0.01,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_generic/cw/006_n003512_H_ctor_Mancilla/0009.tiff,0.005,0.003799,3281,3281,0.9323821067810059,0.8266098499298096,3281,1928,3281
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0000.tiff,0.010006,0.006217,5460,5460,0.9788058400154114,0.9514392614364624,5460,8271,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0002.tiff,0.005,0.003448,5460,5460,0.9612955451011658,0.8770809173583984,5460,6779,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0003.tiff,0.005,0.003992,5460,5460,0.9902764558792114,0.9126930832862854,5460,8271,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0004.tiff,0.005,0.003429,5460,5460,0.7946011424064636,0.6616820096969604,5460,8271,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0005.tiff,0.005,0.003609,5460,5460,0.851783037185669,0.7176536321640015,5460,6860,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0006.tiff,0.010006,0.006624,5460,5460,0.9943243265151978,0.9699362516403198,5460,8271,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0008.tiff,0.005,0.00365,5460,5460,0.9676872491836548,0.9036858081817627,5460,6762,5460
cw_linf,10,0.01,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.tiff,dataset/attacks/NN1/error_generic/cw/007_n005908_Meera_Jasmine/0009.tiff,0.005,0.003745,5460,5460,0.9868964552879333,0.98148512840271,5460,8271,5460
cw_linf,10,0.01,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0003.tiff,dataset/attacks/NN1/error_generic/cw/008_n001564_Cherish_Lee/0003.tiff,0.005,0.004138,1471,1471,0.8667604923248291,0.5704218745231628,1471,3159,1471
cw_linf,10,0.01,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0004.tiff,dataset/attacks/NN1/error_generic/cw/008_n001564_Cherish_Lee/0004.tiff,0.005,0.003653,1471,1471,0.9588765501976013,0.8842032551765442,1471,3177,1471
cw_linf,10,0.01,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0005.tiff,dataset/attacks/NN1/error_generic/cw/008_n001564_Cherish_Lee/0005.tiff,0.005,0.004287,1471,1471,0.9820336699485779,0.9659101366996765,1471,3159,1471
cw_linf,10,0.01,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0007.tiff,dataset/attacks/NN1/error_generic/cw/008_n001564_Cherish_Lee/0007.tiff,0.005,0.004183,1471,1471,0.8397663235664368,0.6016845107078552,1471,4773,1471
cw_linf,10,0.01,False,none,-1,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0009.tiff,dataset/attacks/NN1/error_generic/cw/008_n001564_Cherish_Lee/0009.tiff,0.005,0.004106,1471,1471,0.8121228814125061,0.6028407216072083,1471,3159,1471
cw_linf,10,0.01,False,none,-1,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0000.tiff,dataset/attacks/NN1/error_generic/cw/009_n007934_Sergio_van_Dijk/0000.tiff,0.005,0.003304,7379,7379,0.9911215305328369,0.9852484464645386,7379,3195,7379
cw_linf,10,0.01,False,none,-1,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0001.tiff,dataset/attacks/NN1/error_generic/cw/009_n007934_Sergio_van_Dijk/0001.tiff,0.005,0.003398,7379,7379,0.9627435803413391,0.9509871006011963,7379,3601,7379
