attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,adv_target_class_confidence,clean_correct_nn2,adv_correct_nn2,target_success_nn2,untargeted_success_nn2
pgd_error_specific,0.001,True,random,6631,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0000.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/001_n002771_Felix_Neureuther/0000.tiff,0.001,0.000876,2585,2585,2585,1.0426701e-09,1,1,0,0
pgd_error_specific,0.001,True,random,4263,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0001.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/001_n002771_Felix_Neureuther/0001.tiff,0.001,0.000859,2585,2585,2585,2.2926456e-06,1,1,0,0
pgd_error_specific,0.001,True,random,6140,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0002.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/001_n002771_Felix_Neureuther/0002.tiff,0.001,0.000866,2585,2585,2585,3.565021e-07,1,1,0,0
pgd_error_specific,0.001,True,random,5012,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0003.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/001_n002771_Felix_Neureuther/0003.tiff,0.001,0.00087,2585,2585,2585,4.207709e-09,1,1,0,0
pgd_error_specific,0.001,True,random,5501,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0004.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/001_n002771_Felix_Neureuther/0004.tiff,0.001,0.000863,2585,2585,2585,5.3092924e-07,1,1,0,0
pgd_error_specific,0.001,True,random,576,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0005.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/001_n002771_Felix_Neureuther/0005.tiff,0.001,0.000859,2585,2585,2585,4.656843e-08,1,1,0,0
pgd_error_specific,0.001,True,random,7814,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0006.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/001_n002771_Felix_Neureuther/0006.tiff,0.001,0.000868,2585,2585,2585,1.2419095e-07,1,1,0,0
pgd_error_specific,0.001,True,random,6391,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/001_n002771_Felix_Neureuther/0008.tiff,0.001,0.000863,2585,2585,2585,5.3112372e-09,1,1,0,0
pgd_error_specific,0.001,True,random,4376,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/001_n002771_Felix_Neureuther/0009.tiff,0.001,0.000863,2585,2585,2585,4.944301e-10,1,1,0,0
pgd_error_specific,0.001,True,random,6649,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/002_n006115_Mike_Posner/0000.tiff,0.001,0.000857,5658,5658,5658,1.9248812e-07,1,1,0,0
pgd_error_specific,0.001,True,random,2512,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/002_n006115_Mike_Posner/0001.tiff,0.001,0.000855,5658,5658,5658,6.75698e-07,1,1,0,0
pgd_error_specific,0.001,True,random,7274,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/002_n006115_Mike_Posner/0002.tiff,0.001,0.000874,5658,5658,5658,3.6766141e-09,1,1,0,0
pgd_error_specific,0.001,True,random,2810,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/002_n006115_Mike_Posner/0004.tiff,0.001,0.000854,5658,5658,5658,2.7606936e-06,1,1,0,0
pgd_error_specific,0.001,True,random,6561,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/002_n006115_Mike_Posner/0005.tiff,0.001,0.000859,5658,5658,5658,1.1968683e-06,1,1,0,0
pgd_error_specific,0.001,True,random,2755,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/002_n006115_Mike_Posner/0006.tiff,0.001,0.00085,5658,5658,5658,2.123387e-08,1,1,0,0
pgd_error_specific,0.001,True,random,3416,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/002_n006115_Mike_Posner/0007.tiff,0.001,0.000842,5658,5658,5658,5.4421236e-09,1,1,0,0
pgd_error_specific,0.001,True,random,1907,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/002_n006115_Mike_Posner/0008.tiff,0.001,0.000871,5658,5658,5658,5.8610294e-07,1,1,0,0
pgd_error_specific,0.001,True,random,6481,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/002_n006115_Mike_Posner/0009.tiff,0.001,0.00086,5658,5658,5658,2.8555116e-08,1,1,0,0
pgd_error_specific,0.001,True,random,4011,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/003_n006980_Philip_Michael_Thomas/0000.tiff,0.001,0.000865,6487,6487,6487,7.234994e-07,1,1,0,0
pgd_error_specific,0.001,True,random,3138,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/003_n006980_Philip_Michael_Thomas/0001.tiff,0.001,0.00084,6487,6487,6487,1.4710118e-07,1,1,0,0
pgd_error_specific,0.001,True,random,3334,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/003_n006980_Philip_Michael_Thomas/0002.tiff,0.001,0.000841,6487,6487,6487,7.973853e-08,1,1,0,0
pgd_error_specific,0.001,True,random,5122,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/003_n006980_Philip_Michael_Thomas/0003.tiff,0.001,0.000875,6487,6487,6487,9.406842e-08,1,1,0,0
pgd_error_specific,0.001,True,random,501,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/003_n006980_Philip_Michael_Thomas/0004.tiff,0.001,0.000867,6487,6487,6487,1.3158825e-07,1,1,0,0
pgd_error_specific,0.001,True,random,4744,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/003_n006980_Philip_Michael_Thomas/0005.tiff,0.001,0.000855,6487,6487,6487,6.0035515e-10,1,1,0,0
pgd_error_specific,0.001,True,random,7574,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/003_n006980_Philip_Michael_Thomas/0007.tiff,0.001,0.000825,6487,6487,6487,6.5577934e-12,1,1,0,0
pgd_error_specific,0.001,True,random,7142,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/003_n006980_Philip_Michael_Thomas/0009.tiff,0.001,0.000867,6487,6487,6487,4.232579e-08,1,1,0,0
pgd_error_specific,0.001,True,random,1003,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/004_n002295_Drake/0000.tiff,0.001,0.000865,2148,2148,2148,2.8894998e-10,1,1,0,0
pgd_error_specific,0.001,True,random,4738,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/004_n002295_Drake/0001.tiff,0.001,0.000862,2148,2148,2148,3.4073626e-09,1,1,0,0
pgd_error_specific,0.001,True,random,3552,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/004_n002295_Drake/0002.tiff,0.001,0.000865,2148,2148,2148,3.7597353e-08,1,1,0,0
pgd_error_specific,0.001,True,random,1389,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/004_n002295_Drake/0003.tiff,0.001,0.000837,2148,2148,2148,1.0572268e-09,1,1,0,0
pgd_error_specific,0.001,True,random,986,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/004_n002295_Drake/0004.tiff,0.001,0.000869,2148,2148,2148,7.3170213e-07,1,1,0,0
pgd_error_specific,0.001,True,random,527,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/004_n002295_Drake/0005.tiff,0.001,0.000846,2148,2148,2148,1.279339e-10,1,1,0,0
pgd_error_specific,0.001,True,random,6385,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/004_n002295_Drake/0006.tiff,0.001,0.000861,2148,2148,2148,1.430648e-10,1,1,0,0
pgd_error_specific,0.001,True,random,2411,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/004_n002295_Drake/0007.tiff,0.001,0.000868,2148,2148,2148,2.8055052e-07,1,1,0,0
pgd_error_specific,0.001,True,random,6417,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/004_n002295_Drake/0008.tiff,0.001,0.00087,2148,2148,2148,3.6064257e-08,1,1,0,0
pgd_error_specific,0.001,True,random,1943,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/004_n002295_Drake/0009.tiff,0.001,0.000872,2148,2148,2148,4.1716456e-05,1,1,0,0
pgd_error_specific,0.001,True,random,5448,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/005_n001597_Chris_Duhon/0000.tiff,0.001,0.000862,1503,1503,1503,9.905263e-06,1,1,0,0
pgd_error_specific,0.001,True,random,763,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/005_n001597_Chris_Duhon/0001.tiff,0.001,0.000858,1503,1503,1503,2.5137997e-06,1,1,0,0
pgd_error_specific,0.001,True,random,2144,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/005_n001597_Chris_Duhon/0002.tiff,0.001,0.000846,1503,1503,1503,6.326044e-09,1,1,0,0
pgd_error_specific,0.001,True,random,8333,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/005_n001597_Chris_Duhon/0003.tiff,0.001,0.000855,1503,1503,1503,5.6456056e-08,1,1,0,0
pgd_error_specific,0.001,True,random,5249,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/005_n001597_Chris_Duhon/0004.tiff,0.001,0.00088,1503,1503,1503,2.4776577e-07,1,1,0,0
pgd_error_specific,0.001,True,random,5483,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/005_n001597_Chris_Duhon/0005.tiff,0.001,0.000868,1503,1503,1503,6.7144697e-07,1,1,0,0
pgd_error_specific,0.001,True,random,2753,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/005_n001597_Chris_Duhon/0006.tiff,0.001,0.000868,1503,1503,1503,1.7447273e-10,1,1,0,0
pgd_error_specific,0.001,True,random,1073,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/005_n001597_Chris_Duhon/0007.tiff,0.001,0.000857,1503,1503,1503,1.0070145e-08,1,1,0,0
pgd_error_specific,0.001,True,random,5381,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/005_n001597_Chris_Duhon/0008.tiff,0.001,0.000859,1503,1503,1503,6.299665e-10,1,1,0,0
pgd_error_specific,0.001,True,random,5533,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/005_n001597_Chris_Duhon/0009.tiff,0.001,0.000842,1503,1503,1503,2.5551346e-06,1,1,0,0
pgd_error_specific,0.001,True,random,2842,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/006_n003512_H_ctor_Mancilla/0000.tiff,0.001,0.000858,3281,3281,3281,6.8681494e-08,1,1,0,0
pgd_error_specific,0.001,True,random,4265,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/006_n003512_H_ctor_Mancilla/0001.tiff,0.001,0.000871,3281,3281,3281,6.1043988e-09,1,1,0,0
pgd_error_specific,0.001,True,random,7124,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/006_n003512_H_ctor_Mancilla/0002.tiff,0.001,0.000857,3281,3281,3281,1.5145376e-07,1,1,0,0
pgd_error_specific,0.001,True,random,941,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/006_n003512_H_ctor_Mancilla/0003.tiff,0.001,0.000856,3281,3281,3281,5.695726e-07,1,1,0,0
pgd_error_specific,0.001,True,random,6930,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/006_n003512_H_ctor_Mancilla/0004.tiff,0.001,0.000843,3281,3281,3281,2.658814e-09,1,1,0,0
pgd_error_specific,0.001,True,random,4326,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/006_n003512_H_ctor_Mancilla/0005.tiff,0.001,0.000865,3281,3281,3281,1.6687851e-09,1,1,0,0
pgd_error_specific,0.001,True,random,4778,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/006_n003512_H_ctor_Mancilla/0006.tiff,0.001,0.00085,3281,1928,1928,2.7600355e-10,0,0,0,0
pgd_error_specific,0.001,True,random,7913,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/006_n003512_H_ctor_Mancilla/0007.tiff,0.001,0.000847,3281,3281,3281,9.917845e-10,1,1,0,0
pgd_error_specific,0.001,True,random,5068,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/006_n003512_H_ctor_Mancilla/0008.tiff,0.001,0.000865,3281,3281,3281,1.5790852e-09,1,1,0,0
pgd_error_specific,0.001,True,random,6360,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/006_n003512_H_ctor_Mancilla/0009.tiff,0.001,0.000865,3281,3281,3281,3.281589e-08,1,1,0,0
pgd_error_specific,0.001,True,random,3517,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/007_n005908_Meera_Jasmine/0000.tiff,0.001,0.000871,5460,5460,5460,1.1766891e-08,1,1,0,0
pgd_error_specific,0.001,True,random,5939,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/007_n005908_Meera_Jasmine/0002.tiff,0.001,0.000868,5460,5460,5460,8.255457e-07,1,1,0,0
pgd_error_specific,0.001,True,random,3378,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/007_n005908_Meera_Jasmine/0003.tiff,0.001,0.000862,5460,5460,5460,1.113567e-09,1,1,0,0
pgd_error_specific,0.001,True,random,6061,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/007_n005908_Meera_Jasmine/0004.tiff,0.001,0.000863,5460,5460,5460,1.6233412e-09,1,1,0,0
pgd_error_specific,0.001,True,random,2988,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/007_n005908_Meera_Jasmine/0005.tiff,0.001,0.000858,5460,5460,5460,4.2424894e-10,1,1,0,0
pgd_error_specific,0.001,True,random,2737,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/007_n005908_Meera_Jasmine/0006.tiff,0.001,0.000857,5460,5460,5460,1.5806464e-08,1,1,0,0
pgd_error_specific,0.001,True,random,8560,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/007_n005908_Meera_Jasmine/0008.tiff,0.001,0.000857,5460,5460,5460,1.5528064e-08,1,1,0,0
pgd_error_specific,0.001,True,random,2450,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/007_n005908_Meera_Jasmine/0009.tiff,0.001,0.000868,5460,5460,5460,3.3279873e-10,1,1,0,0
pgd_error_specific,0.001,True,random,921,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0001.tiff,dataset/attacks/NN1/error_specific/pgd/random/eps_0_001/008_n001564_Cherish_Lee/0001.tiff,0.001,0.000846,1471,1471,1471,8.304629e-09,1,1,0,0
