attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,target_confidence
pgd,0.01,True,least-likely,8034,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/001_n002771_Felix_Neureuther/0000.jpg,0.01,0.007462,2585,2585,5.4404376896854956e-06
pgd,0.01,True,least-likely,5020,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/001_n002771_Felix_Neureuther/0001.jpg,0.01,0.007069,2585,3801,0.0004097033233847469
pgd,0.01,True,least-likely,8034,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/001_n002771_Felix_Neureuther/0002.jpg,0.01,0.007373,2585,2585,2.190250961575657e-05
pgd,0.01,True,least-likely,7728,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/001_n002771_Felix_Neureuther/0003.jpg,0.01,0.007241,2585,2585,1.5132775843085255e-05
pgd,0.01,True,least-likely,2900,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/001_n002771_Felix_Neureuther/0004.jpg,0.01,0.007106,2585,2261,0.0021014923695474863
pgd,0.01,True,least-likely,7562,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/001_n002771_Felix_Neureuther/0005.jpg,0.01,0.007093,2585,1531,8.96671845111996e-05
pgd,0.01,True,least-likely,3347,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/001_n002771_Felix_Neureuther/0006.jpg,0.01,0.00734,2585,6419,9.400675480719656e-06
pgd,0.01,True,least-likely,2319,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/001_n002771_Felix_Neureuther/0008.jpg,0.01,0.007183,2585,7768,5.4540698329219595e-05
pgd,0.01,True,least-likely,3481,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/001_n002771_Felix_Neureuther/0009.jpg,0.01,0.0073,2585,7390,5.7403809478273615e-05
pgd,0.01,True,least-likely,6720,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/002_n006115_Mike_Posner/0000.jpg,0.01,0.007234,5658,5096,0.0002990878710988909
pgd,0.01,True,least-likely,4438,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/002_n006115_Mike_Posner/0001.jpg,0.01,0.007324,5658,3928,5.744826466980157e-06
pgd,0.01,True,least-likely,6773,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/002_n006115_Mike_Posner/0002.jpg,0.01,0.007493,5658,5658,6.194382422108902e-06
pgd,0.01,True,least-likely,2689,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/002_n006115_Mike_Posner/0004.jpg,0.01,0.007119,5658,2202,2.64222235273337e-05
pgd,0.01,True,least-likely,7543,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/002_n006115_Mike_Posner/0005.jpg,0.01,0.007084,5658,5122,0.00018686061957851052
pgd,0.01,True,least-likely,6656,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/002_n006115_Mike_Posner/0006.jpg,0.01,0.007082,5658,5658,4.462294327822747e-06
pgd,0.01,True,least-likely,5706,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/002_n006115_Mike_Posner/0007.jpg,0.01,0.006602,5658,2611,0.06229162588715553
pgd,0.01,True,least-likely,7661,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/002_n006115_Mike_Posner/0008.jpg,0.01,0.007341,5658,5658,3.9224167267093435e-05
pgd,0.01,True,least-likely,6620,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/002_n006115_Mike_Posner/0009.jpg,0.01,0.006841,5658,1418,0.0035687654744833708
pgd,0.01,True,least-likely,1377,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/003_n006980_Philip_Michael_Thomas/0000.jpg,0.01,0.007226,6487,8408,5.995360425004037e-06
pgd,0.01,True,least-likely,1377,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/003_n006980_Philip_Michael_Thomas/0001.jpg,0.01,0.006875,6487,3324,0.001301171607337892
pgd,0.01,True,least-likely,785,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/003_n006980_Philip_Michael_Thomas/0002.jpg,0.01,0.006707,6487,4590,0.00035024521639570594
pgd,0.01,True,least-likely,1377,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/003_n006980_Philip_Michael_Thomas/0003.jpg,0.01,0.007368,6487,6487,6.197097377480532e-07
pgd,0.01,True,least-likely,1377,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/003_n006980_Philip_Michael_Thomas/0004.jpg,0.01,0.007296,6487,6487,2.8590097826963756e-06
pgd,0.01,True,least-likely,1377,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/003_n006980_Philip_Michael_Thomas/0005.jpg,0.01,0.006903,6487,6544,3.57428943971172e-05
pgd,0.01,True,least-likely,306,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/003_n006980_Philip_Michael_Thomas/0007.jpg,0.01,0.005904,6487,1556,0.0035721096210181713
pgd,0.01,True,least-likely,4644,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/003_n006980_Philip_Michael_Thomas/0009.jpg,0.01,0.007313,6487,6487,5.091567800263874e-06
pgd,0.01,True,least-likely,7258,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/004_n002295_Drake/0000.jpg,0.01,0.007097,2148,2148,1.0321977242711e-05
pgd,0.01,True,least-likely,3654,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/004_n002295_Drake/0001.jpg,0.01,0.007155,2148,3801,1.290058389713522e-05
pgd,0.01,True,least-likely,8022,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/004_n002295_Drake/0002.jpg,0.01,0.007333,2148,2148,7.99035774434742e-07
pgd,0.01,True,least-likely,1007,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/004_n002295_Drake/0003.jpg,0.01,0.006619,2148,7846,0.00010460702469572425
pgd,0.01,True,least-likely,8022,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/004_n002295_Drake/0004.jpg,0.01,0.007286,2148,2148,9.753191989148036e-06
pgd,0.01,True,least-likely,6170,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/004_n002295_Drake/0005.jpg,0.01,0.007093,2148,6329,0.00019832822727039456
pgd,0.01,True,least-likely,917,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/004_n002295_Drake/0006.jpg,0.01,0.007275,2148,2148,5.034869445807999e-07
pgd,0.01,True,least-likely,8022,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/004_n002295_Drake/0007.jpg,0.01,0.007434,2148,2148,1.8386521105639986e-06
pgd,0.01,True,least-likely,8022,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/004_n002295_Drake/0008.jpg,0.01,0.007392,2148,2148,1.435501872038003e-06
pgd,0.01,True,least-likely,830,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/004_n002295_Drake/0009.jpg,0.01,0.007451,2148,2148,1.1821936141132028e-06
pgd,0.01,True,least-likely,8515,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/005_n001597_Chris_Duhon/0000.jpg,0.01,0.007258,1503,1503,1.945554686244577e-06
pgd,0.01,True,least-likely,4029,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/005_n001597_Chris_Duhon/0001.jpg,0.01,0.00707,1503,118,1.5675504982937127e-06
pgd,0.01,True,least-likely,4029,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/005_n001597_Chris_Duhon/0002.jpg,0.01,0.006681,1503,7292,1.3972373380966019e-05
pgd,0.01,True,least-likely,2956,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/005_n001597_Chris_Duhon/0003.jpg,0.01,0.00723,1503,1503,1.5300979612220544e-06
pgd,0.01,True,least-likely,4497,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/005_n001597_Chris_Duhon/0004.jpg,0.01,0.007489,1503,1503,3.139875275337545e-07
pgd,0.01,True,least-likely,2563,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/005_n001597_Chris_Duhon/0005.jpg,0.01,0.007253,1503,1503,4.5270353439264e-06
pgd,0.01,True,least-likely,4029,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/005_n001597_Chris_Duhon/0006.jpg,0.01,0.007178,1503,2010,3.6769488360732794e-05
pgd,0.01,True,least-likely,4029,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/005_n001597_Chris_Duhon/0007.jpg,0.01,0.007021,1503,2010,1.1203257599845529e-05
pgd,0.01,True,least-likely,472,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/005_n001597_Chris_Duhon/0008.jpg,0.01,0.007003,1503,823,3.21198012898094e-06
pgd,0.01,True,least-likely,5489,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/005_n001597_Chris_Duhon/0009.jpg,0.01,0.006711,1503,8200,0.01340293139219284
pgd,0.01,True,least-likely,7859,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/006_n003512_H_ctor_Mancilla/0000.jpg,0.01,0.006875,3281,5847,0.0006842194125056267
pgd,0.01,True,least-likely,7643,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/006_n003512_H_ctor_Mancilla/0001.jpg,0.01,0.007442,3281,3281,1.064025923369627e-06
pgd,0.01,True,least-likely,6191,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/006_n003512_H_ctor_Mancilla/0002.jpg,0.01,0.006761,3281,3281,8.073012577369809e-05
pgd,0.01,True,least-likely,6827,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/006_n003512_H_ctor_Mancilla/0003.jpg,0.01,0.006997,3281,5665,0.000303780660033226
pgd,0.01,True,least-likely,785,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/006_n003512_H_ctor_Mancilla/0004.jpg,0.01,0.006876,3281,785,0.47497716546058655
pgd,0.01,True,least-likely,5429,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/006_n003512_H_ctor_Mancilla/0005.jpg,0.01,0.007052,3281,3015,1.282583616557531e-05
pgd,0.01,True,least-likely,3208,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/006_n003512_H_ctor_Mancilla/0006.jpg,0.01,0.006862,3281,8140,0.0006256290362216532
pgd,0.01,True,least-likely,666,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/006_n003512_H_ctor_Mancilla/0007.jpg,0.01,0.006607,3281,2610,0.001934539875946939
pgd,0.01,True,least-likely,3208,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/006_n003512_H_ctor_Mancilla/0008.jpg,0.01,0.00707,3281,1517,4.384099520393647e-05
pgd,0.01,True,least-likely,7643,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/006_n003512_H_ctor_Mancilla/0009.jpg,0.01,0.007093,3281,1300,3.38754830409016e-06
pgd,0.01,True,least-likely,1333,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/007_n005908_Meera_Jasmine/0000.jpg,0.01,0.007429,5460,5460,5.721112188439292e-07
pgd,0.01,True,least-likely,6697,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/007_n005908_Meera_Jasmine/0002.jpg,0.01,0.007348,5460,6565,0.00025793793611228466
pgd,0.01,True,least-likely,4832,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/007_n005908_Meera_Jasmine/0003.jpg,0.01,0.007071,5460,6982,5.216522185946815e-05
pgd,0.01,True,least-likely,1164,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/007_n005908_Meera_Jasmine/0004.jpg,0.01,0.007328,5460,7444,3.19324572046753e-05
pgd,0.01,True,least-likely,604,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/007_n005908_Meera_Jasmine/0005.jpg,0.01,0.006921,5460,604,0.056669577956199646
pgd,0.01,True,least-likely,604,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/007_n005908_Meera_Jasmine/0006.jpg,0.01,0.007079,5460,7738,1.2545376193884294e-05
pgd,0.01,True,least-likely,5942,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/007_n005908_Meera_Jasmine/0008.jpg,0.01,0.007019,5460,3640,0.0004251680802553892
pgd,0.01,True,least-likely,2429,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/007_n005908_Meera_Jasmine/0009.jpg,0.01,0.00739,5460,5460,8.157680895237718e-06
pgd,0.01,True,least-likely,7782,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/008_n001564_Cherish_Lee/0001.jpg,0.01,0.006658,1471,7782,0.5060709118843079
pgd,0.01,True,least-likely,5507,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/008_n001564_Cherish_Lee/0003.jpg,0.01,0.007086,1471,2711,0.0016993198078125715
pgd,0.01,True,least-likely,2618,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/008_n001564_Cherish_Lee/0004.jpg,0.01,0.007289,1471,3229,0.000258737156400457
pgd,0.01,True,least-likely,4235,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/008_n001564_Cherish_Lee/0005.jpg,0.01,0.00715,1471,7422,7.144312985474244e-05
pgd,0.01,True,least-likely,5507,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/008_n001564_Cherish_Lee/0007.jpg,0.01,0.006794,1471,8555,0.006493439432233572
