dataset_label,identity_name,target_class,clean_pred_class,target_confidence,source_image_path,adversarial_image_path
28,"""Paul_DiAnno""",7143,6349,0.00037966115633025765,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/028_n006836_Paul_DiAnno/0002.jpg
31,"""Brad_Garrett""",6524,1092,0.0038284447509795427,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/031_n001155_Brad_Garrett/0009.jpg
32,"""Malu_Mader""",2954,5062,0.00427461601793766,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/032_n005460_Malu_Mader/0002.jpg
32,"""Malu_Mader""",7692,5062,0.0014982664724811912,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/032_n005460_Malu_Mader/0003.jpg
32,"""Malu_Mader""",3277,5062,0.0008368947892449796,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/032_n005460_Malu_Mader/0004.jpg
32,"""Malu_Mader""",1249,5062,0.0026080396492034197,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/032_n005460_Malu_Mader/0007.jpg
32,"""Malu_Mader""",6206,5062,0.0001361995964543894,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0008.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/032_n005460_Malu_Mader/0008.jpg
32,"""Malu_Mader""",246,5062,0.006140796467661858,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/032_n005460_Malu_Mader/0009.jpg
35,"""Thomas_Hitzlsperger""",6943,7925,0.0008350234129466116,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0000.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/035_n008526_Thomas_Hitzlsperger/0000.jpg
35,"""Thomas_Hitzlsperger""",1064,7925,0.0010488481493666768,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/035_n008526_Thomas_Hitzlsperger/0002.jpg
35,"""Thomas_Hitzlsperger""",7597,7925,0.0013949073618277907,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/035_n008526_Thomas_Hitzlsperger/0007.jpg
37,"""Martin_Bader""",4609,5298,0.012637760490179062,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/037_n005727_Martin_Bader/0001.jpg
38,"""Ximena_Navarrete""",1706,8419,0.03557613119482994,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/038_n009055_Ximena_Navarrete/0009.jpg
40,"""Cody_Longo""",5669,1664,0.00013032715651206672,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/040_n001766_Cody_Longo/0001.jpg
42,"""Gilbert_Arenas""",6255,2879,0.0009129659738391638,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/042_n003085_Gilbert_Arenas/0005.jpg
42,"""Gilbert_Arenas""",764,2879,0.0024378362577408552,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/042_n003085_Gilbert_Arenas/0009.jpg
44,"""Nikki_Giovanni""",6459,6076,0.00034506284282542765,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/044_n006550_Nikki_Giovanni/0009.jpg
47,"""Pete_Rose""",1987,6444,0.010258597321808338,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/047_n006935_Pete_Rose/0002.jpg
53,"""Danniella_Westbrook""",2363,1842,1.4695693607791327e-05,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/053_n001960_Danniella_Westbrook/0005.jpg
53,"""Danniella_Westbrook""",5826,1842,0.0004447640967555344,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0008.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/053_n001960_Danniella_Westbrook/0008.jpg
56,"""Kevin_Streelman""",6197,4432,0.0010053192963823676,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0000.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/056_n004757_Kevin_Streelman/0000.jpg
57,"""Phil_Brown""",3540,6471,0.00483971880748868,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/057_n006963_Phil_Brown/0006.jpg
58,"""Valentina_Vezzali""",7015,8163,0.0017495168140158057,dataset/clean_cropped/NN1/058_n008785_Valentina_Vezzali/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/058_n008785_Valentina_Vezzali/0007.jpg
59,"""Marvin_Agustin""",7927,5325,0.0013665711740031838,dataset/clean_cropped/NN1/059_n005757_Marvin_Agustin/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/059_n005757_Marvin_Agustin/0005.jpg
59,"""Marvin_Agustin""",8424,5325,0.0007586020510643721,dataset/clean_cropped/NN1/059_n005757_Marvin_Agustin/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/059_n005757_Marvin_Agustin/0007.jpg
61,"""Iva_Frühlingová""",4742,3395,0.0008477800292894244,dataset/clean_cropped/NN1/061_n003636_Iva_Fr_hlingov/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/061_n003636_Iva_Fr_hlingov/0001.jpg
65,"""Joe_Oliver""",3019,3894,0.002411299617961049,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/065_n004164_Joe_Oliver/0002.jpg
66,"""Sümer_Tilmaç""",5132,7776,0.00034641020465642214,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0000.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/066_n008368_S_mer_Tilma/0000.jpg
66,"""Sümer_Tilmaç""",5285,7776,0.0012350641191005707,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0008.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/066_n008368_S_mer_Tilma/0008.jpg
66,"""Sümer_Tilmaç""",7656,7776,0.0013138323556631804,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/066_n008368_S_mer_Tilma/0009.jpg
68,"""David_Choquehuanca""",5794,1902,8.834306936478242e-05,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/068_n002026_David_Choquehuanca/0001.jpg
68,"""David_Choquehuanca""",5878,1902,0.004550501704216003,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/068_n002026_David_Choquehuanca/0002.jpg
68,"""David_Choquehuanca""",1795,1902,0.00018601591000333428,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/068_n002026_David_Choquehuanca/0003.jpg
68,"""David_Choquehuanca""",6513,1902,0.0005477360682561994,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0008.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/068_n002026_David_Choquehuanca/0008.jpg
70,"""Ismael_Blanco""",713,3389,9.953601693268865e-05,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/070_n003629_Ismael_Blanco/0001.jpg
71,"""Germaine_Greer""",5170,2845,0.04999247193336487,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/071_n003050_Germaine_Greer/0001.jpg
71,"""Germaine_Greer""",4418,2845,0.0005183248431421816,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/071_n003050_Germaine_Greer/0004.jpg
73,"""Jamie_Soward""",1397,3540,0.009469818323850632,dataset/clean_cropped/NN1/073_n003790_Jamie_Soward/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/073_n003790_Jamie_Soward/0002.jpg
73,"""Jamie_Soward""",2557,3540,0.018394658342003822,dataset/clean_cropped/NN1/073_n003790_Jamie_Soward/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/073_n003790_Jamie_Soward/0007.jpg
74,"""Adam_Darski""",8091,44,0.002171219326555729,dataset/clean_cropped/NN1/074_n000049_Adam_Darski/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/074_n000049_Adam_Darski/0005.jpg
75,"""Martin_Schulz""",561,5308,0.00532195158302784,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0000.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/075_n005738_Martin_Schulz/0000.jpg
75,"""Martin_Schulz""",5891,5308,0.0010785161284729838,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/075_n005738_Martin_Schulz/0005.jpg
75,"""Martin_Schulz""",5137,5308,0.00026454185717739165,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/075_n005738_Martin_Schulz/0006.jpg
75,"""Martin_Schulz""",4887,5308,0.014899556525051594,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/075_n005738_Martin_Schulz/0007.jpg
76,"""Mamta_Kulkarni""",845,5068,0.0009577397722750902,dataset/clean_cropped/NN1/076_n005466_Mamta_Kulkarni/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/076_n005466_Mamta_Kulkarni/0007.jpg
77,"""Jennifer_Hawkins""",5027,3719,0.00024372550251428038,dataset/clean_cropped/NN1/077_n003977_Jennifer_Hawkins/0000.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/077_n003977_Jennifer_Hawkins/0000.jpg
78,"""Leymah_Gbowee""",8280,4787,3.9579623262397945e-05,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0000.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/078_n005152_Leymah_Gbowee/0000.jpg
78,"""Leymah_Gbowee""",8304,4787,0.00022739973792340606,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/078_n005152_Leymah_Gbowee/0001.jpg
78,"""Leymah_Gbowee""",2288,4787,0.0022553391754627228,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/078_n005152_Leymah_Gbowee/0004.jpg
78,"""Leymah_Gbowee""",5854,4787,0.0006223472882993519,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/078_n005152_Leymah_Gbowee/0005.jpg
78,"""Leymah_Gbowee""",5584,4787,0.002465606667101383,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/078_n005152_Leymah_Gbowee/0007.jpg
78,"""Leymah_Gbowee""",8299,4787,7.930830179248005e-05,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0008.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/078_n005152_Leymah_Gbowee/0008.jpg
79,"""Nino_Frassica""",7094,6102,0.019266759976744652,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/079_n006578_Nino_Frassica/0007.jpg
79,"""Nino_Frassica""",1695,6102,1.933092062245123e-05,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/079_n006578_Nino_Frassica/0009.jpg
80,"""Zaza_Pachulia""",6669,8523,0.027775157243013382,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/080_n009163_Zaza_Pachulia/0001.jpg
80,"""Zaza_Pachulia""",5572,8523,5.239594611339271e-05,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/080_n009163_Zaza_Pachulia/0004.jpg
80,"""Zaza_Pachulia""",5767,8523,2.4003118596738204e-05,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/080_n009163_Zaza_Pachulia/0009.jpg
82,"""Lee_Chung-yong""",5379,4714,6.992518319748342e-05,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/082_n005064_Lee_Chung-yong/0001.jpg
82,"""Lee_Chung-yong""",2856,4714,0.0006212047301232815,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0008.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/082_n005064_Lee_Chung-yong/0008.jpg
82,"""Lee_Chung-yong""",3077,4714,0.0025210368912667036,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/082_n005064_Lee_Chung-yong/0009.jpg
83,"""Ilkka_Kanerva""",4900,3321,0.0013828726951032877,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/083_n003556_Ilkka_Kanerva/0005.jpg
83,"""Ilkka_Kanerva""",5472,3321,0.0002993462258018553,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/083_n003556_Ilkka_Kanerva/0007.jpg
86,"""Charles_Tillman""",8222,1434,0.000881530693732202,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/086_n001526_Charles_Tillman/0006.jpg
87,"""Ryan_Merriman""",1255,7111,0.011378418654203415,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/087_n007644_Ryan_Merriman/0009.jpg
88,"""Raluca_Turcan""",239,6684,0.0016170252347365022,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/088_n007192_Raluca_Turcan/0002.jpg
88,"""Raluca_Turcan""",4243,6684,0.00017575635865796357,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/088_n007192_Raluca_Turcan/0004.jpg
93,"""Dolores_Chaplin""",2644,2108,1.7434111214242876e-05,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/093_n002247_Dolores_Chaplin/0009.jpg
94,"""Tia_Mowry""",3010,7941,0.01723640039563179,dataset/clean_cropped/NN1/094_n008545_Tia_Mowry/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/094_n008545_Tia_Mowry/0003.jpg
96,"""Fiona_Apple""",7550,2615,0.0053069679997861385,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/096_n002804_Fiona_Apple/0006.jpg
