attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,target_confidence
fgsm,0.025,True,random,1714,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0000.tiff,0.025,0.024058,5658,1714,0.34928280115127563
fgsm,0.025,True,random,5134,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0001.tiff,0.025,0.024063,5658,7825,0.010110016912221909
fgsm,0.025,True,random,1868,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0002.tiff,0.025,0.023993,5658,2066,0.0008271629340015352
fgsm,0.025,True,random,7003,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0004.tiff,0.025,0.023838,5658,3525,0.007409108802676201
fgsm,0.025,True,random,2894,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0005.tiff,0.025,0.023541,5658,7199,0.01683158613741398
fgsm,0.025,True,random,8046,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0006.tiff,0.025,0.024071,5658,6247,0.011552129872143269
fgsm,0.025,True,random,7005,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0007.tiff,0.025,0.024071,5658,7005,0.26587823033332825
fgsm,0.025,True,random,1975,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0008.tiff,0.025,0.024068,5658,1235,0.0028895873110741377
fgsm,0.025,True,random,8032,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/002_n006115_Mike_Posner/0009.tiff,0.025,0.024071,5658,8032,0.04396163299679756
fgsm,0.025,True,random,6133,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0000.tiff,0.025,0.023929,6487,1101,0.004105857107788324
fgsm,0.025,True,random,7840,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0001.tiff,0.025,0.023247,6487,2142,0.01841709576547146
fgsm,0.025,True,random,7499,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0002.tiff,0.025,0.023371,6487,8420,0.0014881569659337401
fgsm,0.025,True,random,1928,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0003.tiff,0.025,0.023819,6487,5129,0.017044102773070335
fgsm,0.025,True,random,8537,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0004.tiff,0.025,0.024068,6487,8537,0.20925892889499664
fgsm,0.025,True,random,5566,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0005.tiff,0.025,0.024071,6487,5239,0.0009625012753531337
fgsm,0.025,True,random,5160,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0007.tiff,0.025,0.024034,6487,2377,5.6677810789551586e-05
fgsm,0.025,True,random,3423,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/003_n006980_Philip_Michael_Thomas/0009.tiff,0.025,0.024069,6487,6518,0.0070619964972138405
fgsm,0.025,True,random,4595,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0000.tiff,0.025,0.02394,2148,4595,0.3512519598007202
fgsm,0.025,True,random,125,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0001.tiff,0.025,0.024056,2148,6230,0.0015866946196183562
fgsm,0.025,True,random,8032,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0002.tiff,0.025,0.023995,2148,2148,0.00022746478498447686
fgsm,0.025,True,random,8146,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0003.tiff,0.025,0.024063,2148,1917,0.007310258690267801
fgsm,0.025,True,random,4254,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0004.tiff,0.025,0.023812,2148,6685,0.002511953702196479
fgsm,0.025,True,random,1318,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0005.tiff,0.025,0.02407,2148,1318,0.08251292258501053
fgsm,0.025,True,random,2585,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0006.tiff,0.025,0.023339,2148,2148,0.010848393663764
fgsm,0.025,True,random,4433,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0007.tiff,0.025,0.023765,2148,2148,0.015447646379470825
fgsm,0.025,True,random,5482,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0008.tiff,0.025,0.024017,2148,2148,0.0005800781073048711
fgsm,0.025,True,random,5336,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/004_n002295_Drake/0009.tiff,0.025,0.023888,2148,2148,0.0008351822616532445
fgsm,0.025,True,random,4592,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0000.tiff,0.025,0.024022,1503,3138,0.0004230408521834761
fgsm,0.025,True,random,2916,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0001.tiff,0.025,0.023258,1503,8393,0.00856295321136713
fgsm,0.025,True,random,6644,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0002.tiff,0.025,0.023783,1503,2942,0.004818054381757975
fgsm,0.025,True,random,7021,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0003.tiff,0.025,0.024026,1503,690,0.0031987454276531935
fgsm,0.025,True,random,299,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0004.tiff,0.025,0.023992,1503,2010,0.02004496194422245
fgsm,0.025,True,random,6530,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0005.tiff,0.025,0.024065,1503,5078,0.00041894640889950097
fgsm,0.025,True,random,1127,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0006.tiff,0.025,0.024069,1503,5789,0.0008813442545942962
fgsm,0.025,True,random,196,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0007.tiff,0.025,0.024071,1503,6755,0.00257273786701262
fgsm,0.025,True,random,8313,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0008.tiff,0.025,0.024067,1503,4677,0.007037600036710501
fgsm,0.025,True,random,1797,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/005_n001597_Chris_Duhon/0009.tiff,0.025,0.024068,1503,1797,0.17741386592388153
fgsm,0.025,True,random,521,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0000.tiff,0.025,0.024056,3281,6304,0.09216960519552231
fgsm,0.025,True,random,6389,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0001.tiff,0.025,0.023941,3281,6389,0.057167667895555496
fgsm,0.025,True,random,6225,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0002.tiff,0.025,0.024026,3281,6801,0.004892554599791765
fgsm,0.025,True,random,8212,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0003.tiff,0.025,0.024061,3281,1288,0.0006936877034604549
fgsm,0.025,True,random,5231,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0004.tiff,0.025,0.023983,3281,1065,0.0023741156328469515
fgsm,0.025,True,random,5899,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0005.tiff,0.025,0.023668,3281,6809,0.007286979351192713
fgsm,0.025,True,random,884,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0006.tiff,0.025,0.024071,3281,5090,0.002791647333651781
fgsm,0.025,True,random,7899,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0007.tiff,0.025,0.023546,3281,6757,0.0009364766301587224
fgsm,0.025,True,random,1078,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0008.tiff,0.025,0.024001,3281,7767,0.013016773387789726
fgsm,0.025,True,random,479,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/006_n003512_H_ctor_Mancilla/0009.tiff,0.025,0.024052,3281,1611,0.0020166104659438133
fgsm,0.025,True,random,8511,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0000.tiff,0.025,0.023622,5460,8511,0.03855414316058159
fgsm,0.025,True,random,7814,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0002.tiff,0.025,0.023929,5460,7814,0.08389630913734436
fgsm,0.025,True,random,5052,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0003.tiff,0.025,0.024071,5460,5460,0.0011427432764321566
fgsm,0.025,True,random,596,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0004.tiff,0.025,0.023883,5460,3726,0.001863238518126309
fgsm,0.025,True,random,243,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0005.tiff,0.025,0.023859,5460,7458,0.002678927034139633
fgsm,0.025,True,random,2678,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0006.tiff,0.025,0.024068,5460,3640,0.006727952044457197
fgsm,0.025,True,random,8462,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0008.tiff,0.025,0.024036,5460,698,0.000748167687561363
fgsm,0.025,True,random,3474,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/007_n005908_Meera_Jasmine/0009.tiff,0.025,0.024042,5460,6779,0.020810872316360474
fgsm,0.025,True,random,8464,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/008_n001564_Cherish_Lee/0001.tiff,0.025,0.02369,1471,8464,0.5574840307235718
fgsm,0.025,True,random,1564,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0003.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/008_n001564_Cherish_Lee/0003.tiff,0.025,0.02407,1471,5574,0.0018496866105124354
fgsm,0.025,True,random,7402,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0004.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/008_n001564_Cherish_Lee/0004.tiff,0.025,0.023976,1471,3968,0.005670932121574879
fgsm,0.025,True,random,3385,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0005.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/008_n001564_Cherish_Lee/0005.tiff,0.025,0.024069,1471,1471,0.0019621087703853846
fgsm,0.025,True,random,6314,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0007.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/008_n001564_Cherish_Lee/0007.tiff,0.025,0.024071,1471,2503,0.009206585586071014
fgsm,0.025,True,random,5149,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0009.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/008_n001564_Cherish_Lee/0009.tiff,0.025,0.024069,1471,5149,0.039610520005226135
fgsm,0.025,True,random,6384,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0000.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/009_n007934_Sergio_van_Dijk/0000.tiff,0.025,0.02377,7379,1065,0.0070179481990635395
fgsm,0.025,True,random,853,9,n007934,"""Sergio_van_Dijk""",009_n007934_Sergio_van_Dijk,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0001.tiff,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_025/009_n007934_Sergio_van_Dijk/0001.tiff,0.025,0.023883,7379,8421,0.005778650287538767
