attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,adv_target_class_confidence,clean_correct_nn2,adv_correct_nn2,target_success_nn2,untargeted_success_nn2
bim,0.025,True,next_best,375,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0000.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/001_n002771_Felix_Neureuther/0000.tiff,0.025,0.014501,2585,2585,2585,0.029902391,1,1,0,0
bim,0.025,True,next_best,4240,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0001.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/001_n002771_Felix_Neureuther/0001.tiff,0.025,0.012657,2585,2585,4240,0.42654467,1,0,1,0
bim,0.025,True,next_best,5566,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0002.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/001_n002771_Felix_Neureuther/0002.tiff,0.025,0.014301,2585,2585,2585,0.3950889,1,1,0,0
bim,0.025,True,next_best,4240,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0003.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/001_n002771_Felix_Neureuther/0003.tiff,0.025,0.01383,2585,2585,2585,5.8803274e-05,1,1,0,0
bim,0.025,True,next_best,2349,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0004.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/001_n002771_Felix_Neureuther/0004.tiff,0.025,0.012707,2585,2585,2349,0.83169657,1,0,1,0
bim,0.025,True,next_best,3525,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0005.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/001_n002771_Felix_Neureuther/0005.tiff,0.025,0.012379,2585,2585,2585,0.46137697,1,1,0,0
bim,0.025,True,next_best,375,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0006.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/001_n002771_Felix_Neureuther/0006.tiff,0.025,0.01438,2585,2585,2585,0.34733495,1,1,0,0
bim,0.025,True,next_best,5569,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/001_n002771_Felix_Neureuther/0008.tiff,0.025,0.014272,2585,2585,2585,0.0061698677,1,1,0,0
bim,0.025,True,next_best,2349,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/001_n002771_Felix_Neureuther/0009.tiff,0.025,0.013018,2585,2585,2585,0.011331017,1,1,0,0
bim,0.025,True,next_best,4956,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/002_n006115_Mike_Posner/0000.tiff,0.025,0.012929,5658,5658,5658,0.23421228,1,1,0,0
bim,0.025,True,next_best,3994,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/002_n006115_Mike_Posner/0001.tiff,0.025,0.01268,5658,5658,3994,0.48373476,1,0,1,0
bim,0.025,True,next_best,1818,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/002_n006115_Mike_Posner/0002.tiff,0.025,0.014316,5658,5658,5658,0.006336476,1,1,0,0
bim,0.025,True,next_best,8173,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/002_n006115_Mike_Posner/0004.tiff,0.025,0.013397,5658,5658,5658,0.019467399,1,1,0,0
bim,0.025,True,next_best,1005,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/002_n006115_Mike_Posner/0005.tiff,0.025,0.012176,5658,5658,1005,0.24063577,1,0,1,0
bim,0.025,True,next_best,7440,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/002_n006115_Mike_Posner/0006.tiff,0.025,0.012691,5658,5658,5658,0.20817079,1,1,0,0
bim,0.025,True,next_best,5718,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/002_n006115_Mike_Posner/0007.tiff,0.025,0.011791,5658,5658,5718,0.9409876,1,0,1,0
bim,0.025,True,next_best,1655,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/002_n006115_Mike_Posner/0008.tiff,0.025,0.013729,5658,5658,5658,0.007892415,1,1,0,0
bim,0.025,True,next_best,7165,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/002_n006115_Mike_Posner/0009.tiff,0.025,0.012522,5658,5658,7165,0.6348783,1,0,1,0
bim,0.025,True,next_best,1201,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/003_n006980_Philip_Michael_Thomas/0000.tiff,0.025,0.013256,6487,6487,6487,0.043228865,1,1,0,0
bim,0.025,True,next_best,5239,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/003_n006980_Philip_Michael_Thomas/0001.tiff,0.025,0.012149,6487,6487,6487,0.0021829256,1,1,0,0
bim,0.025,True,next_best,1914,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/003_n006980_Philip_Michael_Thomas/0002.tiff,0.025,0.012052,6487,6487,6487,0.19345696,1,1,0,0
bim,0.025,True,next_best,7973,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/003_n006980_Philip_Michael_Thomas/0003.tiff,0.025,0.014253,6487,6487,6487,0.006590112,1,1,0,0
bim,0.025,True,next_best,5239,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/003_n006980_Philip_Michael_Thomas/0004.tiff,0.025,0.013678,6487,6487,6487,0.00032245624,1,1,0,0
bim,0.025,True,next_best,7973,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/003_n006980_Philip_Michael_Thomas/0005.tiff,0.025,0.012638,6487,6487,6487,0.47305977,1,1,0,0
bim,0.025,True,next_best,5239,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/003_n006980_Philip_Michael_Thomas/0007.tiff,0.025,0.012307,6487,6487,560,0.010131408,1,0,0,1
bim,0.025,True,next_best,1201,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/003_n006980_Philip_Michael_Thomas/0009.tiff,0.025,0.013984,6487,6487,6487,0.31669527,1,1,0,0
bim,0.025,True,next_best,2391,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/004_n002295_Drake/0000.tiff,0.025,0.013382,2148,2148,2391,0.64108855,1,0,1,0
bim,0.025,True,next_best,4102,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/004_n002295_Drake/0001.tiff,0.025,0.013161,2148,2148,2148,0.01565858,1,1,0,0
bim,0.025,True,next_best,8242,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/004_n002295_Drake/0002.tiff,0.025,0.014509,2148,2148,2148,0.08765153,1,1,0,0
bim,0.025,True,next_best,2338,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/004_n002295_Drake/0003.tiff,0.025,0.012038,2148,2148,2148,0.033697087,1,1,0,0
bim,0.025,True,next_best,2995,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/004_n002295_Drake/0004.tiff,0.025,0.014375,2148,2148,2995,0.8461724,1,0,1,0
bim,0.025,True,next_best,5455,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/004_n002295_Drake/0005.tiff,0.025,0.012684,2148,2148,2148,0.32222113,1,1,0,0
bim,0.025,True,next_best,8242,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/004_n002295_Drake/0006.tiff,0.025,0.014545,2148,2148,2148,8.437556e-05,1,1,0,0
bim,0.025,True,next_best,4256,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/004_n002295_Drake/0007.tiff,0.025,0.014039,2148,2148,2148,0.0004560057,1,1,0,0
bim,0.025,True,next_best,7972,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/004_n002295_Drake/0008.tiff,0.025,0.014459,2148,2148,2148,0.0036362621,1,1,0,0
bim,0.025,True,next_best,8242,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/004_n002295_Drake/0009.tiff,0.025,0.015227,2148,2148,2148,0.047368646,1,1,0,0
bim,0.025,True,next_best,823,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/005_n001597_Chris_Duhon/0000.tiff,0.025,0.013327,1503,1503,1503,0.024728572,1,1,0,0
bim,0.025,True,next_best,2779,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/005_n001597_Chris_Duhon/0001.tiff,0.025,0.012573,1503,1503,2779,0.82998955,1,0,1,0
bim,0.025,True,next_best,3392,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/005_n001597_Chris_Duhon/0002.tiff,0.025,0.012586,1503,1503,1503,0.0006860937,1,1,0,0
bim,0.025,True,next_best,6017,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/005_n001597_Chris_Duhon/0003.tiff,0.025,0.013944,1503,1503,6017,0.6988632,1,0,1,0
bim,0.025,True,next_best,5078,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/005_n001597_Chris_Duhon/0004.tiff,0.025,0.013061,1503,1503,1503,0.00055385457,1,1,0,0
bim,0.025,True,next_best,5078,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/005_n001597_Chris_Duhon/0005.tiff,0.025,0.013314,1503,1503,1503,0.0603813,1,1,0,0
bim,0.025,True,next_best,3392,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/005_n001597_Chris_Duhon/0006.tiff,0.025,0.012479,1503,1503,1503,0.0030489017,1,1,0,0
bim,0.025,True,next_best,5078,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/005_n001597_Chris_Duhon/0007.tiff,0.025,0.012392,1503,1503,1503,0.00046969246,1,1,0,0
bim,0.025,True,next_best,513,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/005_n001597_Chris_Duhon/0008.tiff,0.025,0.013224,1503,1503,513,0.93734974,1,0,1,0
bim,0.025,True,next_best,3392,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/005_n001597_Chris_Duhon/0009.tiff,0.025,0.01247,1503,1503,1503,0.17029728,1,1,0,0
bim,0.025,True,next_best,2534,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/006_n003512_H_ctor_Mancilla/0000.tiff,0.025,0.012298,3281,3281,3281,0.00615882,1,1,0,0
bim,0.025,True,next_best,1928,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/006_n003512_H_ctor_Mancilla/0001.tiff,0.025,0.014424,3281,3281,3281,0.25794402,1,1,0,0
bim,0.025,True,next_best,1928,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/006_n003512_H_ctor_Mancilla/0002.tiff,0.025,0.012773,3281,3281,3281,0.31157765,1,1,0,0
bim,0.025,True,next_best,1928,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/006_n003512_H_ctor_Mancilla/0003.tiff,0.025,0.012621,3281,3281,3281,0.008351666,1,1,0,0
bim,0.025,True,next_best,6877,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/006_n003512_H_ctor_Mancilla/0004.tiff,0.025,0.012398,3281,3281,6877,0.4585372,1,0,1,0
bim,0.025,True,next_best,5123,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/006_n003512_H_ctor_Mancilla/0005.tiff,0.025,0.013245,3281,3281,3281,0.1996074,1,1,0,0
bim,0.025,True,next_best,1928,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/006_n003512_H_ctor_Mancilla/0006.tiff,0.025,0.012298,3281,1928,1928,0.98301744,0,0,0,0
bim,0.025,True,next_best,8242,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/006_n003512_H_ctor_Mancilla/0007.tiff,0.025,0.012325,3281,3281,3281,0.050948847,1,1,0,0
bim,0.025,True,next_best,2914,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/006_n003512_H_ctor_Mancilla/0008.tiff,0.025,0.012996,3281,3281,3281,0.024798378,1,1,0,0
bim,0.025,True,next_best,1928,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/006_n003512_H_ctor_Mancilla/0009.tiff,0.025,0.013063,3281,3281,1928,0.6927383,1,0,1,0
bim,0.025,True,next_best,8271,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/007_n005908_Meera_Jasmine/0000.tiff,0.025,0.013827,5460,5460,5460,0.0598511,1,1,0,0
bim,0.025,True,next_best,6779,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/007_n005908_Meera_Jasmine/0002.tiff,0.025,0.012375,5460,5460,6779,0.84032464,1,0,1,0
bim,0.025,True,next_best,8271,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/007_n005908_Meera_Jasmine/0003.tiff,0.025,0.012328,5460,5460,5460,0.18066972,1,1,0,0
bim,0.025,True,next_best,8271,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/007_n005908_Meera_Jasmine/0004.tiff,0.025,0.01346,5460,5460,5460,0.13201295,1,1,0,0
bim,0.025,True,next_best,6860,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/007_n005908_Meera_Jasmine/0005.tiff,0.025,0.012236,5460,5460,5460,0.3796571,1,1,0,0
bim,0.025,True,next_best,8271,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/007_n005908_Meera_Jasmine/0006.tiff,0.025,0.013684,5460,5460,5460,0.12537149,1,1,0,0
bim,0.025,True,next_best,6762,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/007_n005908_Meera_Jasmine/0008.tiff,0.025,0.013162,5460,5460,5460,0.037338305,1,1,0,0
bim,0.025,True,next_best,8271,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0009.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/007_n005908_Meera_Jasmine/0009.tiff,0.025,0.013845,5460,5460,5460,0.061794445,1,1,0,0
bim,0.025,True,next_best,5925,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0001.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/008_n001564_Cherish_Lee/0001.tiff,0.025,0.012389,1471,1471,5925,0.7080274,1,0,1,0
bim,0.025,True,next_best,3159,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0003.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/008_n001564_Cherish_Lee/0003.tiff,0.025,0.013113,1471,1471,3159,0.94782096,1,0,1,0
bim,0.025,True,next_best,3177,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0004.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/008_n001564_Cherish_Lee/0004.tiff,0.025,0.012477,1471,1471,1471,0.091325514,1,1,0,0
bim,0.025,True,next_best,3159,8,n001564,"""Cherish_Lee""",008_n001564_Cherish_Lee,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0005.tiff,dataset/attacks/NN1/error_specific/bim/next_best/eps_0_025/008_n001564_Cherish_Lee/0005.tiff,0.025,0.013516,1471,1471,3159,0.62422115,1,0,1,0
